source_row_id,source_row_index,sample_id,source_name,source_release_id,audio_locator,audio_path_raw,speaker_id_raw,speaker_id,duration_sec_metadata,accent_raw,accent,emotion_raw,emotion_id_raw,emotion,emotion_id,gender_raw,gender,embedded_audio_present,audio_readable,audio_sha256,file_size_bytes,sample_rate_hz,num_channels,sample_width_bytes,num_frames,duration_sec_measured,compression_type,peak_amplitude_ratio,clipped_sample_count,clipped_sample_ratio,possible_clipping,silent_frame_ratio,high_silence_ratio,duration_delta_sec,duplicate_content_group,requires_review,audit_issue
hf_row_004990,4990,visec_hf_004990,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=4990,04990.wav,60,60,2.368,north,north,happy,0,happy,0,female,female,True,True,3c1c2733a53e5584e2d66302c4b77559b2e7572c10a84f248959ac615bf685f3,75854,16000,1,2,37888,2.368,NONE,0.384124755859375,0,0.0,False,0.18487394957983194,False,0.0,dup_0052,True,duplicate_audio
hf_row_004991,4991,visec_hf_004991,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=4991,04991.wav,0,0,1.215,south,south,sad,2,sad,2,female,female,True,True,2c2ca743d24b4dc54b2c5de92d21129a4680c969ee47ab44518338f042867667,38924,16000,1,2,19440,1.215,NONE,0.059356689453125,0,0.0,False,0.639344262295082,True,0.0,,True,high_silence_ratio
hf_row_004992,4992,visec_hf_004992,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=4992,04992.wav,14,14,1.472,north,north,neutral,1,neutral,1,male,male,True,True,a97ce05da7be7462ef819b6e11a80f3eae8e6ff057af129797b12c2aa18e9873,47182,16000,1,2,23552,1.472,NONE,0.502105712890625,0,0.0,False,0.0,False,0.0,,False,
hf_row_004993,4993,visec_hf_004993,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=4993,04993.wav,0,0,1.7660625,south,south,sad,2,sad,2,female,female,True,True,4e291125f81fc2206d56c33bdb25ecc9d09b86d867e32a45e7d90c8340880410,56558,16000,1,2,28257,1.7660625,NONE,0.1168212890625,0,0.0,False,0.4044943820224719,False,0.0,,False,
hf_row_004994,4994,visec_hf_004994,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=4994,04994.wav,6,6,2.399125,mid,central,neutral,1,neutral,1,female,female,True,True,45ab987eef7b5cd08ed26dab908e62c109f5cc0569a0273b3623f855e6b661fc,115202,16000,1,3,38386,2.399125,NONE,0.338165283203125,0,0.0,False,0.06666666666666667,False,0.0,,False,
hf_row_004995,4995,visec_hf_004995,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=4995,04995.wav,0,0,1.24,south,south,angry,3,angry,3,female,female,True,True,c2c115b2b7101daeaa9e1a6ec9397f3d548c693320494f4ba79887381502aa0a,39724,16000,1,2,19840,1.24,NONE,0.16278076171875,0,0.0,False,0.46774193548387094,False,0.0,,False,
hf_row_004996,4996,visec_hf_004996,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=4996,04996.wav,39,39,3.2,south,south,happy,0,happy,0,female,female,True,True,e8011e5b52c40432021663277da28abd0fb1e5c3daa8c1bdb70be0eb795086da,102478,16000,1,2,51200,3.2,NONE,0.81109619140625,0,0.0,False,0.08125,False,0.0,dup_0256,True,duplicate_audio
hf_row_004997,4997,visec_hf_004997,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=4997,04997.wav,96,96,1.6,south,south,angry,3,angry,3,female,female,True,True,6e19d0525db60f9e3ebfdaf87a1f097ae93ca090014cd9e10e5cf9cd3d3a20c0,51278,16000,1,2,25600,1.6,NONE,0.244537353515625,0,0.0,False,0.2875,False,0.0,,False,
hf_row_004998,4998,visec_hf_004998,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=4998,04998.wav,0,0,1.022,south,south,angry,3,angry,3,female,female,True,True,a2e4c14b7b6de3992c2c4a20123b83c5625edca473ba0de7c61d4e942de9c39c,32748,16000,1,2,16352,1.022,NONE,0.131195068359375,0,0.0,False,0.40384615384615385,False,0.0,,False,
hf_row_004999,4999,visec_hf_004999,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=4999,04999.wav,0,0,1.08,south,south,sad,2,sad,2,female,female,True,True,e3b4bba82abf47409551a810f9db79baa48223a1261ad42e923b19c2d173f958,34604,16000,1,2,17280,1.08,NONE,0.051055908203125,0,0.0,False,0.4444444444444444,False,0.0,,False,
hf_row_005000,5000,visec_hf_005000,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5000,05000.wav,4,4,1.536,south,south,happy,0,happy,0,male,male,True,True,6c1672dd21ce7819c55f990374207dee360d4be828288519e33d5a5c374abed5,49230,16000,1,2,24576,1.536,NONE,0.839447021484375,0,0.0,False,0.0,False,0.0,,False,
hf_row_005001,5001,visec_hf_005001,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5001,05001.wav,0,0,1.53,south,south,happy,0,happy,0,female,female,True,True,ed8f967939ea260427943ab8719733432e7f3c1e9ed120d332938ad84fd0a613,49004,16000,1,2,24480,1.53,NONE,0.100311279296875,0,0.0,False,0.44155844155844154,False,0.0,,False,
hf_row_005002,5002,visec_hf_005002,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5002,05002.wav,55,55,1.088,south,south,neutral,1,neutral,1,female,female,True,True,5075cbd8d5c7ee683383f599b4708840c8d9ca14788d5cf334c81106c82bee3b,34894,16000,1,2,17408,1.088,NONE,0.708740234375,0,0.0,False,0.0,False,0.0,,False,
hf_row_005003,5003,visec_hf_005003,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5003,05003.wav,24,24,1.792,south,south,angry,3,angry,3,male,male,True,True,e9d4cb968f8d047e0a02a11f60a9b81624dbe7d948926bdcd82f5f650a6fa1ee,57422,16000,1,2,28672,1.792,NONE,0.999969482421875,2,6.975446428571428e-05,False,0.2222222222222222,False,0.0,,False,
hf_row_005004,5004,visec_hf_005004,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5004,05004.wav,0,0,1.44,south,south,angry,3,angry,3,female,female,True,True,5156ef5575efb0cd95820a5d00efe5ecfd2f3f9288a2f645ac094a98417f0448,46124,16000,1,2,23040,1.44,NONE,0.245635986328125,0,0.0,False,0.6388888888888888,True,0.0,,True,high_silence_ratio
hf_row_005005,5005,visec_hf_005005,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5005,05005.wav,0,0,2.14,south,south,neutral,1,neutral,1,female,female,True,True,24ea44dd3ea924854b470f9055848b5b4cac45e7ebd07b08ee270860af550390,68524,16000,1,2,34240,2.14,NONE,0.11944580078125,0,0.0,False,0.3364485981308411,False,0.0,,False,
hf_row_005006,5006,visec_hf_005006,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5006,05006.wav,0,0,2.19,south,south,neutral,1,neutral,1,female,female,True,True,f6b62249e109176a4a154f6a450f8ea21f97871ab696c258b39114f78fcc7aeb,70124,16000,1,2,35040,2.19,NONE,0.084716796875,0,0.0,False,0.509090909090909,False,0.0,,False,
hf_row_005007,5007,visec_hf_005007,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5007,05007.wav,49,49,1.024,south,south,happy,0,happy,0,female,female,True,True,a90d4d9d79ea0a970d5cd53455e571633308cad1f21f49601fa7a306016c1863,32846,16000,1,2,16384,1.024,NONE,0.109130859375,0,0.0,False,0.40384615384615385,False,0.0,,False,
hf_row_005008,5008,visec_hf_005008,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5008,05008.wav,0,0,1.07,south,south,sad,2,sad,2,female,female,True,True,32cc08fb88f447b718e837cb30a97c4dcd8864cfff738577c7376720adb09b04,34284,16000,1,2,17120,1.07,NONE,0.129791259765625,0,0.0,False,0.5185185185185185,False,0.0,,False,
hf_row_005009,5009,visec_hf_005009,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5009,05009.wav,25,25,1.6,north,north,sad,2,sad,2,male,male,True,True,c89813124c928a1b91448a203fbba5b6945672315b7e98e1318072a82007f450,51278,16000,1,2,25600,1.6,NONE,0.539276123046875,0,0.0,False,0.2125,False,0.0,,True,speaker_gender_conflict
hf_row_005010,5010,visec_hf_005010,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5010,05010.wav,32,32,1.088,south,south,neutral,1,neutral,1,female,female,True,True,5f3736e83a7690f1faf53dab7e9b586b5adc5e62999614a5641e75240e6a17bc,34894,16000,1,2,17408,1.088,NONE,0.4732666015625,0,0.0,False,0.0,False,0.0,,False,
hf_row_005011,5011,visec_hf_005011,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5011,05011.wav,0,0,1.0260625,south,south,happy,0,happy,0,female,female,True,True,93c671059f5c57ae42ccf450c6fcc5bb7e082f0605e0351ecffc148018f9d1f2,32878,16000,1,2,16417,1.0260625,NONE,0.1270751953125,0,0.0,False,0.23076923076923078,False,0.0,,False,
hf_row_005012,5012,visec_hf_005012,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5012,05012.wav,69,69,2.624,mid,central,happy,0,happy,0,male,male,True,True,486284f44545f54501ff62d9dbf58c87634b3c106ad4128481dc5f6cf4a83a26,84046,16000,1,2,41984,2.624,NONE,0.917724609375,0,0.0,False,0.0,False,0.0,dup_0070,True,duplicate_audio
hf_row_005013,5013,visec_hf_005013,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5013,05013.wav,15,15,3.584,south,south,neutral,1,neutral,1,male,male,True,True,07f7d65d540794f82515c2118394032aadd846c57a168c6942280849a3bdfbe4,114766,16000,1,2,57344,3.584,NONE,0.73260498046875,0,0.0,False,0.0,False,0.0,,True,speaker_accent_conflict
hf_row_005014,5014,visec_hf_005014,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5014,05014.wav,55,55,1.6,south,south,neutral,1,neutral,1,female,female,True,True,aacbbc262d4843d0dfc579ff123974f53af584292fd9f7f66bcdd6a0f19852dd,51278,16000,1,2,25600,1.6,NONE,0.784027099609375,0,0.0,False,0.0,False,0.0,,False,
hf_row_005015,5015,visec_hf_005015,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5015,05015.wav,27,27,1.664,north,north,happy,0,happy,0,male,male,True,True,aaa264640ab08cc390a37d945baa6e03a278009f367fdde6db50c957552dfd0a,53326,16000,1,2,26624,1.664,NONE,0.37420654296875,0,0.0,False,0.0,False,0.0,,False,
hf_row_005016,5016,visec_hf_005016,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5016,05016.wav,6,6,4.704,mid,central,neutral,1,neutral,1,female,female,True,True,4652f94aa196988207c56fa5cd7e793f7be60f4cfa2821fc5d402a0a2a9dc51d,225836,16000,1,3,75264,4.704,NONE,0.324951171875,0,0.0,False,0.2457627118644068,False,0.0,,False,
hf_row_005017,5017,visec_hf_005017,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5017,05017.wav,12,12,4.8,north,north,happy,0,happy,0,male,male,True,True,b10362f65c2d39ec44e02c6c03f40d849f244d61f33b9045cc9422bb6bffa1c2,153678,16000,1,2,76800,4.8,NONE,0.8701171875,0,0.0,False,0.2875,False,0.0,,False,
hf_row_005018,5018,visec_hf_005018,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5018,05018.wav,27,27,2.048,north,north,neutral,1,neutral,1,male,male,True,True,1cc1b2869812635c202a079b253dd3828a06f41eb68883b35bbbf0e4a69cacad,65614,16000,1,2,32768,2.048,NONE,0.303863525390625,0,0.0,False,0.1650485436893204,False,0.0,,False,
hf_row_005019,5019,visec_hf_005019,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5019,05019.wav,0,0,1.08,south,south,happy,0,happy,0,female,female,True,True,2c746b870ade5f76ca4eeb710f45be120a035781a71ff61c0d48c56096dcae30,34604,16000,1,2,17280,1.08,NONE,0.18048095703125,0,0.0,False,0.46296296296296297,False,0.0,,False,
hf_row_005020,5020,visec_hf_005020,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5020,05020.wav,87,87,1.856,north,north,sad,2,sad,2,male,male,True,True,bbc123f94194c24b9151e0112ab16f08e57418438592e12ddbee1705976e0f72,59470,16000,1,2,29696,1.856,NONE,0.765869140625,0,0.0,False,0.0,False,0.0,,False,
hf_row_005021,5021,visec_hf_005021,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5021,05021.wav,96,96,1.28,south,south,sad,2,sad,2,female,female,True,True,80e374c2eb705c4f8b64408e072e9ad4c5508e087b9fb2bfd8e905ba3ca81662,41038,16000,1,2,20480,1.28,NONE,0.235260009765625,0,0.0,False,0.296875,False,0.0,,False,
hf_row_005022,5022,visec_hf_005022,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5022,05022.wav,0,0,2.017,south,south,neutral,1,neutral,1,female,female,True,True,6e48fbeea7f9bd1c76ecaeafedc86dc15fbdd486941e2ba8fd23c480d20101ec,64588,16000,1,2,32272,2.017,NONE,0.09014892578125,0,0.0,False,0.594059405940594,False,0.0,,False,
hf_row_005023,5023,visec_hf_005023,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5023,05023.wav,59,59,2.816,south,south,neutral,1,neutral,1,female,female,True,True,0164a7df0357b6d9b06262ad3d5e821d24e7dc393076f0d797378af61ef1fb12,90190,16000,1,2,45056,2.816,NONE,0.150543212890625,0,0.0,False,0.3546099290780142,False,0.0,,False,
hf_row_005024,5024,visec_hf_005024,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5024,05024.wav,19,19,1.984,north,north,neutral,1,neutral,1,female,female,True,True,af77b018d35e3e1cbd2aaf20f6f57f2b3f91be295f9a6e31346b306e785f5b70,63566,16000,1,2,31744,1.984,NONE,1.0,45,0.0014175907258064517,True,0.0,False,0.0,,True,possible_clipping
hf_row_005025,5025,visec_hf_005025,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5025,05025.wav,0,0,1.4490625,south,south,happy,0,happy,0,female,female,True,True,7d3ceb63308e49f70204db9df101fa8ea14b4299258e0fd315192144407b85c1,46414,16000,1,2,23185,1.4490625,NONE,0.240264892578125,0,0.0,False,0.2191780821917808,False,0.0,,False,
hf_row_005026,5026,visec_hf_005026,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5026,05026.wav,36,36,1.152,north,north,neutral,1,neutral,1,male,male,True,True,cf239148afb858a0e28850f0b300c862f5699610491ed1155100c4177f94d7c7,36942,16000,1,2,18432,1.152,NONE,0.46636962890625,0,0.0,False,0.0,False,0.0,,False,
hf_row_005027,5027,visec_hf_005027,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5027,05027.wav,39,39,1.984,south,south,happy,0,happy,0,female,female,True,True,c24946431a28484eba403a768497f6f9172758d49c81f722d2396831932e86db,63566,16000,1,2,31744,1.984,NONE,0.998687744140625,0,0.0,False,0.01,False,0.0,dup_0223,True,duplicate_audio
hf_row_005028,5028,visec_hf_005028,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5028,05028.wav,0,0,1.2270625,south,south,angry,3,angry,3,female,female,True,True,52240c59eae4784bd0f6ae107e581026e8303af0f36b2cceca0bc85e63985241,39310,16000,1,2,19633,1.2270625,NONE,0.178497314453125,0,0.0,False,0.16129032258064516,False,0.0,,False,
hf_row_005029,5029,visec_hf_005029,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5029,05029.wav,122,122,1.216,south,south,angry,3,angry,3,male,male,True,True,5f40fe2ac17783426c79aca8c5495bf0c1f4408acff56b574db28ad1a34bc4a2,38990,16000,1,2,19456,1.216,NONE,0.988250732421875,0,0.0,False,0.0,False,0.0,,False,
hf_row_005030,5030,visec_hf_005030,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5030,05030.wav,2,2,1.28,south,south,sad,2,sad,2,female,female,True,True,a54241fda48ec2eb2461021ce1f21f3f10e16ded3f42441da6a6079e28ec2f8e,41038,16000,1,2,20480,1.28,NONE,0.2139892578125,0,0.0,False,0.484375,False,0.0,,False,
hf_row_005031,5031,visec_hf_005031,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5031,05031.wav,1,1,3.648,south,south,neutral,1,neutral,1,male,male,True,True,5ad959dd26087cf7775305b8f3f506fc449f7bebf3cac18e2760f0fd90e68c93,116814,16000,1,2,58368,3.648,NONE,0.94000244140625,0,0.0,False,0.060109289617486336,False,0.0,,False,
hf_row_005032,5032,visec_hf_005032,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5032,05032.wav,0,0,1.8380625,south,south,happy,0,happy,0,female,female,True,True,8680dec14487e94f4379d06462f16b64c186abfc75fc149137f19d781047d09f,58862,16000,1,2,29409,1.8380625,NONE,0.13079833984375,0,0.0,False,0.32608695652173914,False,0.0,,False,
hf_row_005033,5033,visec_hf_005033,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5033,05033.wav,58,58,2.112,south,south,sad,2,sad,2,female,female,True,True,1f32e7dc973f63af5fc69f6afbb3dddb3ee413cd7cafce82416f8a2b425815c0,67662,16000,1,2,33792,2.112,NONE,0.403045654296875,0,0.0,False,0.0,False,0.0,,False,
hf_row_005034,5034,visec_hf_005034,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5034,05034.wav,0,0,2.16,south,south,neutral,1,neutral,1,female,female,True,True,a8fc18ad5c61501f5f43dd11804c3367dd77d78073fa6e4e1c2bc2e267a2d557,69164,16000,1,2,34560,2.16,NONE,0.16595458984375,0,0.0,False,0.37962962962962965,False,0.0,,False,
hf_row_005035,5035,visec_hf_005035,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5035,05035.wav,57,57,1.664,north,north,angry,3,angry,3,male,male,True,True,8257c66993a6d95b7ade17b784321ffa274faf46bdd93449100f6c2a54af6c56,53326,16000,1,2,26624,1.664,NONE,0.34368896484375,0,0.0,False,0.35714285714285715,False,0.0,,False,
hf_row_005036,5036,visec_hf_005036,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5036,05036.wav,78,78,1.152,north,north,happy,0,happy,0,female,female,True,True,ea9d161a287040bb5d0d227fcabbf8f3b4a75f94254fd57cc6c91a6b6d866880,36942,16000,1,2,18432,1.152,NONE,0.258880615234375,0,0.0,False,0.08620689655172414,False,0.0,,False,
hf_row_005037,5037,visec_hf_005037,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5037,05037.wav,0,0,1.12,south,south,sad,2,sad,2,female,female,True,True,aece2298fb6a47a05c6d7fb65233cfc7f821f7029b2d8af4c24c5e8525694d0d,35884,16000,1,2,17920,1.12,NONE,0.130615234375,0,0.0,False,0.32142857142857145,False,0.0,,False,
hf_row_005038,5038,visec_hf_005038,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5038,05038.wav,0,0,1.56,south,south,angry,3,angry,3,female,female,True,True,e1ec6612085a984e62edab524ea7ca6dcd190d936cf6c51d9c18ba624bd84fdd,49964,16000,1,2,24960,1.56,NONE,0.221527099609375,0,0.0,False,0.3076923076923077,False,0.0,,False,
hf_row_005039,5039,visec_hf_005039,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5039,05039.wav,53,53,2.048,south,south,angry,3,angry,3,female,female,True,True,906c5f9136cc67bf6ded18c4e7eb81f741ed61c28ac343c9fea2fde309b08440,65614,16000,1,2,32768,2.048,NONE,0.95648193359375,0,0.0,False,0.0,False,0.0,,False,
hf_row_005040,5040,visec_hf_005040,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5040,05040.wav,15,15,1.664,south,south,happy,0,happy,0,male,male,True,True,bb4e76d5ab4b4a328396014e49dbd0403c2d7223c9895c981220d4bcb9530d44,53326,16000,1,2,26624,1.664,NONE,0.916534423828125,0,0.0,False,0.0,False,0.0,,True,speaker_accent_conflict
hf_row_005041,5041,visec_hf_005041,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5041,05041.wav,54,54,1.6,north,north,happy,0,happy,0,female,female,True,True,3399d3a990f5628854aece4cc1493fe29ba58b59c69e72d9b5881e4af3a63def,51278,16000,1,2,25600,1.6,NONE,0.70208740234375,0,0.0,False,0.25,False,0.0,dup_0046,True,duplicate_audio
hf_row_005042,5042,visec_hf_005042,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5042,05042.wav,87,87,1.664,north,north,happy,0,happy,0,male,male,True,True,301d54665a0c4a94842b675513f1755cd778c2222a992b94fb48a7a5da1cec8a,53326,16000,1,2,26624,1.664,NONE,0.650238037109375,0,0.0,False,0.15476190476190477,False,0.0,dup_0045,True,duplicate_audio
hf_row_005043,5043,visec_hf_005043,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5043,05043.wav,15,15,1.216,south,south,neutral,1,neutral,1,male,male,True,True,d04327c25605046eb75dcc142c96255b0d0b5db1df94415386b56bc75971dca4,38990,16000,1,2,19456,1.216,NONE,0.354248046875,0,0.0,False,0.0,False,0.0,,True,speaker_accent_conflict
hf_row_005044,5044,visec_hf_005044,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5044,05044.wav,0,0,2.181,south,south,sad,2,sad,2,female,female,True,True,c19b393205d2691d64365a7d6f85071824caae8547eee0651445c7d1bab8d1ac,69836,16000,1,2,34896,2.181,NONE,0.305908203125,0,0.0,False,0.32727272727272727,False,0.0,,False,
hf_row_005045,5045,visec_hf_005045,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5045,05045.wav,0,0,2.1440625,south,south,neutral,1,neutral,1,female,female,True,True,278a8a800adcbc7d9b1453ae5c2a6fe210200021ccacc8d63b010112f407b62e,68654,16000,1,2,34305,2.1440625,NONE,0.184814453125,0,0.0,False,0.2777777777777778,False,0.0,,False,
hf_row_005046,5046,visec_hf_005046,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5046,05046.wav,0,0,1.62,south,south,happy,0,happy,0,female,female,True,True,d7c32bcebac3baff26ac4f2ecf2752641c17b7db734f7c44048e884f04906f12,51884,16000,1,2,25920,1.62,NONE,0.118682861328125,0,0.0,False,0.5308641975308642,False,0.0,,False,
hf_row_005047,5047,visec_hf_005047,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5047,05047.wav,142,142,1.536,north,north,angry,3,angry,3,female,female,True,True,775becde494a6dd7e88a865094460f93f82aa982c63ed6e0913a45d04916a9f9,49230,16000,1,2,24576,1.536,NONE,0.6787109375,0,0.0,False,0.0,False,0.0,,False,
hf_row_005048,5048,visec_hf_005048,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5048,05048.wav,128,128,4.8,south,south,neutral,1,neutral,1,male,male,True,True,cc85892abe8dd943c2f7be4d5713d271b314c2c93843e787f1de71fefe9fae34,153678,16000,1,2,76800,4.8,NONE,0.90087890625,0,0.0,False,0.2833333333333333,False,0.0,,False,
hf_row_005049,5049,visec_hf_005049,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5049,05049.wav,133,133,2.368,south,south,neutral,1,neutral,1,female,female,True,True,0ef4333af13c0f8adc88735b24de4a99623811834cad394cf8f0bd40d7612acd,75854,16000,1,2,37888,2.368,NONE,0.168792724609375,0,0.0,False,0.47058823529411764,False,0.0,,False,
hf_row_005050,5050,visec_hf_005050,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5050,05050.wav,52,52,4.8,north,north,angry,3,angry,3,female,female,True,True,1326c7dbe01d8c7c72c65cc77edf68c5fff3620a2d118ccfea828c166d3d7cc8,153678,16000,1,2,76800,4.8,NONE,0.894134521484375,0,0.0,False,0.07916666666666666,False,0.0,,False,
hf_row_005051,5051,visec_hf_005051,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5051,05051.wav,0,0,2.16,south,south,neutral,1,neutral,1,female,female,True,True,a1bb414c213fd05b70bccbb71691a2897f6fa353efb19cd38c50a1c56861e69a,69164,16000,1,2,34560,2.16,NONE,0.111846923828125,0,0.0,False,0.5185185185185185,False,0.0,,False,
hf_row_005052,5052,visec_hf_005052,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5052,05052.wav,98,98,1.024,north,north,sad,2,sad,2,male,male,True,True,edee2d32fa57d3ed34ae84f6cc8aee50986d0a4a4ba66ebc14ae65d52c79ff86,32846,16000,1,2,16384,1.024,NONE,0.413330078125,0,0.0,False,0.23076923076923078,False,0.0,,False,
hf_row_005053,5053,visec_hf_005053,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5053,05053.wav,12,12,5.568,north,north,angry,3,angry,3,male,male,True,True,32b77c666ea226849a79a983b2b70919078f58d7f59c13af351f15eacabaa093,178254,16000,1,2,89088,5.568,NONE,0.748626708984375,0,0.0,False,0.2114695340501792,False,0.0,,False,
hf_row_005054,5054,visec_hf_005054,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5054,05054.wav,57,57,1.536,north,north,neutral,1,neutral,1,male,male,True,True,e5312c9659c22aa6ec79725b5668860774c235cdaa15bb568ca230adfd990b9e,49230,16000,1,2,24576,1.536,NONE,0.366424560546875,0,0.0,False,0.36363636363636365,False,0.0,,False,
hf_row_005055,5055,visec_hf_005055,huggingface,06926b7a1dca5f6627b47a2446492be6ff061716,data/train-00000-of-00001.parquet#row=5055,05055.wav,0,0,2.041,south,south,neutral,1,neutral,1,female,female,True,True,2b83ad8b45df94a31209a41d0e872ea63e229a92671fb1d9b761cd8a9d5d3091,65356,16000,1,2,32656,2.041,NONE,0.13470458984375,0,0.0,False,0.1941747572815534,False,0.0,,False,
