sample_id,speaker_id,accent,emotion,pca_1,pca_2
visec_hf_003912,0,south,angry,0.5635405,-0.8430411
visec_hf_003913,0,south,angry,0.7021697,0.058100216
visec_hf_003914,38,south,sad,-0.70540315,-0.6023589
visec_hf_003915,3,north,angry,-0.17678759,0.729616
visec_hf_003916,0,south,angry,1.469758,-0.3631625
visec_hf_003917,0,south,neutral,0.7538027,0.38640288
visec_hf_003918,61,north,neutral,-0.6865132,-0.5043787
visec_hf_003919,0,south,sad,1.5328748,0.45067844
visec_hf_003920,23,south,sad,0.36762938,-0.76987565
visec_hf_003921,0,south,happy,0.8549899,0.20188707
visec_hf_003922,50,north,angry,-0.3549466,-0.73370916
visec_hf_003923,39,south,neutral,-0.660569,-0.61346304
visec_hf_003924,0,south,sad,0.1969441,-0.41719797
visec_hf_003926,0,south,neutral,0.45334736,0.27033418
visec_hf_003927,50,north,happy,-0.6313798,-0.47742492
visec_hf_003928,6,central,neutral,-0.49647796,1.1118599
visec_hf_003929,2,south,angry,0.35789648,0.21801344
visec_hf_003930,0,south,happy,0.042443853,0.017790085
visec_hf_003931,0,south,neutral,-0.3965847,0.20305052
visec_hf_003933,57,north,angry,-0.7026903,-0.57515365
visec_hf_003934,9,south,sad,0.55253386,0.34892333
visec_hf_003935,0,south,angry,0.5123161,0.43494222
visec_hf_003936,12,north,angry,-0.5451715,0.9452447
visec_hf_003937,23,south,sad,0.5641358,-0.0772164
visec_hf_003938,0,south,happy,0.26899996,-0.26786488
visec_hf_003939,78,north,neutral,0.35476846,-0.5191838
visec_hf_003940,0,south,neutral,0.12204374,0.37672225
visec_hf_003941,16,north,sad,-0.3203691,-0.5144892
visec_hf_003942,51,south,neutral,-0.96826094,0.5884822
visec_hf_003943,120,south,angry,-0.61681646,-0.9987091
visec_hf_003944,95,north,neutral,-0.9565599,0.9129864
visec_hf_003945,0,south,angry,0.30269444,0.26739103
visec_hf_003946,81,south,neutral,-0.43510783,-0.17675866
visec_hf_003947,0,south,angry,-0.20364049,0.22290505
visec_hf_003948,0,south,neutral,0.17239887,0.1341979
visec_hf_003950,16,north,neutral,-0.61251414,-0.25717634
visec_hf_003951,0,south,angry,0.74955696,-0.23330641
visec_hf_003952,38,south,neutral,-0.5478226,-0.8193184
visec_hf_003954,0,south,angry,1.1070867,-0.5932861
visec_hf_003955,25,north,angry,-0.008932416,-0.08014532
visec_hf_003956,0,south,neutral,0.52703786,0.4533293
visec_hf_003957,86,south,sad,0.07946717,0.23025693
visec_hf_003958,0,south,angry,0.5565214,-0.016636377
visec_hf_003959,0,south,sad,0.810007,0.30853876
visec_hf_003960,0,south,neutral,0.5050869,0.22827066
visec_hf_003961,0,south,angry,0.56232494,0.22330911
visec_hf_003962,0,south,angry,1.0546361,-0.42009586
visec_hf_003963,73,north,happy,-0.5990399,0.84156543
visec_hf_003964,0,south,sad,0.54436964,0.5323248
visec_hf_003965,38,south,sad,-0.57850736,-0.8339588
visec_hf_003966,0,south,angry,0.86772805,-0.5483766
visec_hf_003967,3,north,neutral,-0.9069457,0.52119714
visec_hf_003968,49,south,neutral,0.030512042,-0.6002414
visec_hf_003970,0,south,neutral,0.057086278,0.2416601
visec_hf_003971,0,south,neutral,0.6175895,0.394094
visec_hf_003974,0,south,neutral,0.23874663,0.12752956
visec_hf_003975,3,north,happy,-0.39243346,-0.22670195
visec_hf_003976,0,south,neutral,0.7285105,0.3422703
visec_hf_003977,0,south,angry,0.5687341,0.13989729
visec_hf_003978,0,south,happy,0.57883847,0.21065207
visec_hf_003979,0,south,angry,1.315874,0.1943032
visec_hf_003981,0,south,neutral,-0.12622464,0.1819614
visec_hf_003982,19,north,angry,-0.6057582,0.9629709
visec_hf_003983,0,south,angry,0.65334606,0.8489798
visec_hf_003984,0,south,angry,1.2606949,-0.37895584
visec_hf_003985,2,south,neutral,0.44503972,-0.33747053
visec_hf_003986,0,south,sad,0.28898835,-0.042611543
visec_hf_003987,6,central,neutral,0.4859976,1.1285373
visec_hf_003988,0,south,angry,0.83605033,-0.8458908
visec_hf_003989,15,south,neutral,-0.9678177,0.8571216
visec_hf_003990,15,south,neutral,-1.0055336,0.9237958
visec_hf_003991,0,south,happy,-0.3243595,-1.0122886
visec_hf_003992,0,south,happy,0.824345,-0.4827267
visec_hf_003993,3,north,neutral,-0.5350261,0.14955777
visec_hf_003994,91,north,neutral,-0.537255,-0.8941314
visec_hf_003995,0,south,happy,0.7601776,0.28850797
visec_hf_003996,0,south,sad,1.0428486,0.02347916
visec_hf_003997,3,north,sad,-0.81160486,-0.38972095
visec_hf_003998,57,north,neutral,-0.52277917,-1.2718563
visec_hf_003999,0,south,angry,0.19179732,0.3086282
visec_hf_004000,0,south,neutral,0.49990934,0.13966979
visec_hf_004001,0,south,angry,1.4860816,-0.2973458
visec_hf_004002,0,south,happy,0.6128252,0.20469938
visec_hf_004003,0,south,sad,-0.20707966,0.42512092
visec_hf_004004,0,south,angry,0.6940217,-0.038986675
visec_hf_004005,74,north,angry,0.5048886,-0.59025836
visec_hf_004006,26,north,angry,-0.74738336,-0.4896191
visec_hf_004007,99,south,sad,-0.9124385,-0.55273163
visec_hf_004008,0,south,angry,0.7449097,-0.2571706
visec_hf_004009,102,south,sad,-0.56315637,-0.20897618
visec_hf_004010,0,south,happy,-0.28580517,0.058356438
visec_hf_004011,0,south,angry,1.0243868,0.34262076
visec_hf_004012,0,south,neutral,-0.572921,-0.011292654
visec_hf_004013,0,south,angry,1.0016953,-0.33476454
visec_hf_004014,0,south,happy,0.7469033,0.31624538
visec_hf_004015,12,north,angry,-0.4476673,-0.22982842
visec_hf_004017,73,north,sad,-0.83484775,-0.6378143
visec_hf_004018,113,south,neutral,-1.1288362,0.34957868
visec_hf_004019,63,south,angry,-0.30170438,-0.37909606
visec_hf_004020,0,south,neutral,0.2598259,0.28696012
visec_hf_004021,0,south,sad,0.09501007,-0.3759708
visec_hf_004022,3,north,happy,0.21084781,-0.86558706
visec_hf_004023,0,south,happy,0.75262827,0.009774488
visec_hf_004024,0,south,sad,0.2511176,-0.5585966
visec_hf_004025,21,south,neutral,-0.4859176,-1.0317776
visec_hf_004026,57,north,neutral,-0.9659895,-0.9831742
visec_hf_004027,0,south,happy,0.27027372,0.35921913
visec_hf_004028,0,south,happy,0.95937365,0.37088868
visec_hf_004029,0,south,happy,0.5675306,-0.22966969
visec_hf_004030,139,south,sad,0.18666705,-0.25606218
visec_hf_004031,0,south,neutral,0.65454704,0.5101962
visec_hf_004032,2,south,angry,0.89041954,0.47145972
visec_hf_004033,0,south,sad,0.63988894,-0.1156442
visec_hf_004034,0,south,neutral,0.30877957,0.4695998
visec_hf_004035,15,south,neutral,-1.0102316,-0.94162315
visec_hf_004036,0,south,happy,0.7031869,-0.26996505
visec_hf_004038,57,north,sad,-0.771026,-1.3078309
visec_hf_004039,24,south,neutral,-0.62789106,-1.1875716
visec_hf_004040,108,north,neutral,-0.72427094,0.868555
visec_hf_004041,2,south,neutral,0.57375795,-0.7502968
visec_hf_004042,0,south,angry,1.0583613,0.045335323
visec_hf_004043,0,south,sad,0.69996965,-0.35299322
visec_hf_004044,0,south,angry,1.1776513,-0.69653624
visec_hf_004045,26,north,angry,-0.82860506,-0.418086
visec_hf_004047,2,south,neutral,0.10138979,-0.28679666
visec_hf_004048,0,south,angry,0.5008046,0.07361609
visec_hf_004049,0,south,happy,0.6290243,-0.44397417
visec_hf_004050,124,south,neutral,-0.088468924,-0.69491166
visec_hf_004051,0,south,angry,1.3117802,-0.72387403
visec_hf_004052,15,south,neutral,-0.81525654,-0.346763
visec_hf_004053,21,south,neutral,-0.7606908,0.49786675
visec_hf_004054,96,south,angry,0.36763602,1.0070066
visec_hf_004056,0,south,angry,0.18899073,-0.54129666
visec_hf_004057,0,south,angry,1.379294,0.18383418
visec_hf_004058,6,central,happy,-0.70549554,1.1050934
visec_hf_004059,0,south,happy,1.0239985,0.46476394
visec_hf_004060,0,south,angry,0.986239,0.95238656
visec_hf_004061,0,south,neutral,0.35145512,0.262286
visec_hf_004062,0,south,neutral,-0.65715283,0.15426731
visec_hf_004063,59,south,angry,0.19993536,0.1270331
visec_hf_004065,0,south,angry,0.7337746,-0.27666035
visec_hf_004066,88,south,sad,-0.10105425,-1.1031371
visec_hf_004067,14,north,angry,-0.1475482,-0.8533072
visec_hf_004068,0,south,neutral,-0.046252336,0.32362157
visec_hf_004069,0,south,happy,-0.22305948,-0.7923152
visec_hf_004070,0,south,sad,0.21598078,-0.7090994
visec_hf_004071,0,south,happy,0.84098226,-0.47372493
visec_hf_004072,0,south,angry,0.5843108,-0.5779305
visec_hf_004073,33,central,neutral,-0.58642036,0.06384709
visec_hf_004074,55,south,sad,-0.7526888,-1.0032547
visec_hf_004075,0,south,angry,0.4353199,0.21944232
visec_hf_004076,9,south,sad,-0.47263917,0.86003625
visec_hf_004077,95,north,neutral,-0.6046954,0.8287813
visec_hf_004079,15,south,neutral,-0.74015576,-0.6241092
visec_hf_004080,0,south,neutral,0.32030973,0.24632986
visec_hf_004081,0,south,neutral,0.2855992,0.2702915
visec_hf_004082,13,south,neutral,-0.040403407,-0.23793423
visec_hf_004083,0,south,angry,0.6892443,0.8148741
visec_hf_004084,0,south,angry,0.83127326,0.065169506
visec_hf_004085,4,south,neutral,-0.9192907,-0.07764326
visec_hf_004086,18,north,angry,-0.22926964,-0.35134843
visec_hf_004087,2,south,neutral,0.07734516,-0.01696325
visec_hf_004088,49,south,angry,-0.68121326,1.0905215
visec_hf_004089,110,south,sad,-0.8068822,0.7675899
visec_hf_004090,0,south,happy,0.25350645,-0.79891783
visec_hf_004091,10,north,sad,-0.6749374,-0.43986517
visec_hf_004092,116,central,happy,-0.6182986,-0.8677961
visec_hf_004093,19,north,happy,-0.87581515,-0.27726457
visec_hf_004094,57,north,neutral,-0.704872,-0.7524014
visec_hf_004095,63,south,angry,-0.6221088,0.74030674
visec_hf_004096,0,south,angry,1.1756821,-0.27678242
visec_hf_004097,0,south,angry,0.88476795,0.1769623
visec_hf_004098,0,south,happy,0.5130787,-0.6227347
visec_hf_004099,0,south,neutral,0.08832979,0.3014111
visec_hf_004100,0,south,sad,0.40436554,-0.76359004
visec_hf_004101,0,south,angry,0.38275307,-0.7797916
visec_hf_004102,0,south,happy,-0.14890498,0.64329517
visec_hf_004103,1,south,neutral,-0.5333732,-1.3683977
visec_hf_004104,4,south,happy,-0.9797505,0.3492008
visec_hf_004105,0,south,angry,0.8642804,-0.46217763
visec_hf_004106,96,south,neutral,-0.32849112,-0.42155546
visec_hf_004107,0,south,neutral,-0.0071555343,0.06519388
visec_hf_004108,4,south,neutral,-0.9668382,-0.14243029
visec_hf_004109,28,south,neutral,-1.0847104,0.45656303
visec_hf_004110,64,south,neutral,-0.5494087,-0.6975629
visec_hf_004111,24,south,angry,-0.5921875,-0.76970774
visec_hf_004112,0,south,angry,0.8566426,-0.4795568
visec_hf_004113,0,south,angry,0.9861644,0.522176
visec_hf_004114,31,north,neutral,-0.34868,-0.84445804
visec_hf_004116,0,south,sad,-0.4417797,0.009290576
visec_hf_004117,0,south,happy,1.2416993,-0.35533592
visec_hf_004118,47,north,neutral,-0.95743656,0.79031307
visec_hf_004120,0,south,happy,0.4950469,-0.0369007
visec_hf_004121,0,south,happy,1.470537,-0.56243485
visec_hf_004122,0,south,angry,1.4390522,-0.24983719
visec_hf_004123,2,south,sad,0.39394447,0.18572918
visec_hf_004124,0,south,sad,0.9961247,-0.9299584
visec_hf_004125,70,south,sad,-0.3816095,0.23227333
visec_hf_004126,73,north,angry,-0.6815045,0.9083599
visec_hf_004127,65,central,angry,-0.00471459,0.8303025
visec_hf_004128,51,south,neutral,-0.6340855,0.02660601
visec_hf_004129,0,south,happy,-0.061514422,0.09772262
visec_hf_004130,87,north,happy,0.26276144,-0.012201227
visec_hf_004132,8,south,sad,-0.66879314,1.0422244
visec_hf_004133,0,south,sad,0.85170597,0.83360463
visec_hf_004134,85,south,sad,-1.0559815,-0.1807935
visec_hf_004135,46,north,angry,-0.5747296,-0.98211724
visec_hf_004136,32,south,sad,-0.45769373,-0.053617414
visec_hf_004137,97,south,neutral,-0.8015931,0.05306883
visec_hf_004140,12,north,happy,-0.5193629,0.7600781
visec_hf_004141,50,north,angry,0.17535678,-0.11495511
visec_hf_004142,58,south,angry,0.35039473,0.94877595
visec_hf_004143,0,south,happy,0.37524548,0.0074816095
visec_hf_004144,44,south,neutral,0.43506676,-0.29971194
visec_hf_004145,0,south,neutral,-0.03693292,0.47441164
visec_hf_004146,23,south,sad,0.088687405,0.49554887
visec_hf_004147,86,south,sad,-0.83476204,1.0297065
visec_hf_004148,0,south,angry,0.8158295,-0.6956185
visec_hf_004149,0,south,neutral,-0.5440524,-0.08803236
visec_hf_004150,0,south,sad,0.26230356,0.23078506
visec_hf_004152,14,north,angry,-0.262361,0.6936801
visec_hf_004153,2,south,sad,0.5863504,0.23984624
visec_hf_004154,0,south,happy,0.16520225,-0.07678992
visec_hf_004155,0,south,happy,0.53669894,0.30919862
visec_hf_004158,14,north,angry,0.23848268,0.72430927
visec_hf_004159,29,north,sad,-0.5715954,1.0696824
visec_hf_004160,0,south,angry,1.1569898,-0.21682055
visec_hf_004161,0,south,neutral,0.23319136,0.11949102
visec_hf_004162,0,south,sad,0.27483147,0.29348803
visec_hf_004163,0,south,angry,0.93319875,-0.87038714
visec_hf_004165,144,south,neutral,-0.89475363,-0.31677955
visec_hf_004166,0,south,happy,-0.070627555,-0.050528053
visec_hf_004167,0,south,sad,0.19712009,0.75868994
visec_hf_004168,14,north,happy,-0.5499371,0.6033049
visec_hf_004169,47,north,neutral,-0.67609924,0.1302915
visec_hf_004170,0,south,sad,0.271858,-0.013365751
visec_hf_004171,49,south,sad,1.1510134,0.18636696
visec_hf_004172,44,south,angry,0.4322756,0.9041385
visec_hf_004173,6,central,neutral,0.27367738,0.50204927
visec_hf_004174,141,north,neutral,-0.87779504,1.028324
visec_hf_004175,46,north,neutral,-0.49002978,-1.2243156
visec_hf_004176,0,south,neutral,0.21646084,0.07952055
visec_hf_004177,0,south,neutral,0.5143949,0.288996
visec_hf_004178,0,south,neutral,0.12804487,0.4167618
visec_hf_004179,0,south,neutral,-0.02656242,0.21865256
visec_hf_004180,0,south,angry,1.0612305,-0.16086581
visec_hf_004181,0,south,sad,0.3019087,-0.056363266
visec_hf_004182,0,south,angry,0.21085848,-0.5415931
visec_hf_004183,6,central,happy,0.43082047,1.1172041
visec_hf_004184,0,south,neutral,0.34835604,0.51911414
visec_hf_004185,0,south,sad,-0.025078068,0.5425866
visec_hf_004186,16,north,sad,-0.30506802,-0.4860466
visec_hf_004187,12,north,angry,-0.8456449,-0.772884
visec_hf_004188,0,south,angry,1.4083881,-0.10600083
visec_hf_004189,0,south,happy,0.74716014,-0.46567065
visec_hf_004190,0,south,angry,0.87146795,-0.050686557
visec_hf_004191,0,south,sad,0.19937544,0.4197815
visec_hf_004192,2,south,sad,0.6578652,0.16384907
visec_hf_004193,3,north,sad,-0.695754,-0.45678547
visec_hf_004194,0,south,sad,1.2460767,-0.26144105
visec_hf_004195,0,south,neutral,0.46335337,0.33415288
visec_hf_004196,0,south,sad,0.25412023,-0.09925879
visec_hf_004197,70,south,sad,-1.0453998,-0.14849058
visec_hf_004198,0,south,angry,1.3814386,0.017363071
visec_hf_004199,0,south,angry,1.5241909,-0.4644794
visec_hf_004200,0,south,neutral,0.15728498,0.13358729
visec_hf_004201,0,south,sad,0.19155478,0.06758519
visec_hf_004203,124,south,neutral,-0.38385263,0.4150695
visec_hf_004204,26,north,neutral,-0.52916324,-1.0646789
visec_hf_004205,73,north,angry,-0.38678434,0.85195446
visec_hf_004207,47,north,neutral,-1.378955,0.48845372
visec_hf_004208,0,south,sad,0.5567428,-0.38353282
visec_hf_004209,0,south,neutral,0.41278777,0.21510036
visec_hf_004210,0,south,sad,-0.62886035,-0.1324803
visec_hf_004211,0,south,angry,0.116011955,0.98964065
visec_hf_004212,0,south,neutral,-0.39925602,0.28135353
visec_hf_004213,0,south,sad,0.22471295,0.34491384
visec_hf_004214,53,south,happy,-0.57042074,1.0401411
visec_hf_004215,57,north,angry,-0.83037084,-0.2188844
visec_hf_004216,53,south,sad,-0.83462316,-0.23386076
visec_hf_004217,0,south,angry,0.49074444,0.23968518
visec_hf_004219,29,north,neutral,-0.4232072,0.69509625
visec_hf_004220,15,south,neutral,-0.6490488,-0.8151757
visec_hf_004221,0,south,neutral,0.41019666,0.24664246
visec_hf_004222,6,central,neutral,-0.030204155,1.1247264
visec_hf_004223,102,south,sad,-0.56333536,-0.33842802
visec_hf_004224,0,south,angry,0.47677162,0.3180486
visec_hf_004225,59,south,angry,1.150274,-0.43677467
visec_hf_004226,87,north,angry,-0.23199688,0.7430273
visec_hf_004227,0,south,sad,0.8156885,0.06787458
visec_hf_004228,0,south,neutral,0.9314909,0.49767104
visec_hf_004229,0,south,happy,0.15993793,0.14116302
visec_hf_004230,38,south,happy,-0.6192456,-0.41927975
visec_hf_004231,0,south,happy,-0.24291879,-1.1318197
visec_hf_004232,3,north,neutral,-0.86233103,0.5836454
visec_hf_004233,19,north,happy,-0.9485244,0.54917634
visec_hf_004234,57,north,neutral,-0.6000628,-0.6635563
visec_hf_004235,116,central,happy,-0.06889517,-0.117531
visec_hf_004237,0,south,neutral,-0.11395438,0.19718218
visec_hf_004239,0,south,sad,0.91607875,0.8264129
visec_hf_004240,0,south,sad,-0.4127515,-0.10411094
visec_hf_004241,3,north,angry,-0.28183502,0.8747481
visec_hf_004242,0,south,neutral,0.26412678,0.40731844
visec_hf_004243,83,south,sad,0.23386168,-0.11096132
visec_hf_004244,0,south,happy,0.5595999,0.9279457
visec_hf_004245,141,north,neutral,-0.9800008,0.34019196
visec_hf_004246,107,north,sad,0.020054096,-0.15850608
visec_hf_004247,0,south,sad,0.67067504,-0.70939213
visec_hf_004248,13,south,angry,-0.48574892,-0.35016358
visec_hf_004249,0,south,angry,0.25454983,-0.5320734
visec_hf_004250,0,south,angry,1.0074247,0.22301891
visec_hf_004251,0,south,angry,0.84891987,0.21467026
visec_hf_004252,0,south,angry,0.71182084,-0.05571695
visec_hf_004253,47,north,happy,-0.98922336,0.5040617
visec_hf_004255,97,south,angry,-0.57982004,-1.1644882
visec_hf_004256,0,south,angry,0.64759105,0.04293781
visec_hf_004257,0,south,angry,1.3540583,-0.42580348
visec_hf_004258,0,south,happy,0.6888137,-0.36889088
visec_hf_004259,0,south,angry,0.48809823,0.28601858
visec_hf_004260,0,south,angry,0.64632636,0.39623734
visec_hf_004261,95,north,angry,-0.85221034,1.0431386
visec_hf_004262,0,south,neutral,0.06739111,0.44116053
visec_hf_004263,95,north,neutral,-0.9316457,0.98224974
visec_hf_004265,104,north,neutral,-0.78284365,0.79559106
visec_hf_004266,0,south,sad,1.1995226,0.5376226
visec_hf_004267,64,south,neutral,-0.59061587,-0.38898325
visec_hf_004268,32,south,neutral,-0.5519726,-0.12605941
visec_hf_004269,102,south,sad,-0.14868969,-0.5373832
visec_hf_004270,0,south,neutral,0.17870772,0.152577
visec_hf_004271,0,south,neutral,0.32142925,0.049325366
visec_hf_004272,0,south,happy,0.3309966,0.7000765
visec_hf_004273,54,north,sad,-0.048439145,0.74933475
visec_hf_004274,0,south,sad,-0.029003423,-0.011125738
visec_hf_004275,0,south,angry,0.5217129,-0.6048337
visec_hf_004276,0,south,sad,-0.23164673,-0.26735973
visec_hf_004277,0,south,neutral,0.6329905,0.46246898
visec_hf_004278,0,south,sad,0.03273448,-0.79644716
visec_hf_004279,42,south,neutral,-0.855276,-0.4412611
visec_hf_004280,16,north,sad,-0.7174875,-1.0385367
visec_hf_004281,15,south,sad,-1.2684981,-0.3743396
visec_hf_004282,4,south,angry,-0.7932344,0.16776714
visec_hf_004283,0,south,neutral,0.5942888,0.16370566
visec_hf_004284,0,south,happy,0.2272978,-0.16641451
visec_hf_004287,0,south,sad,0.20363787,0.39567167
visec_hf_004288,0,south,neutral,0.5285372,0.45079216
visec_hf_004289,2,south,neutral,0.0830611,3.014675e-05
visec_hf_004290,0,south,happy,1.1463939,-0.3647018
visec_hf_004291,21,south,angry,-0.9038111,0.9434763
visec_hf_004292,26,north,angry,-0.48942992,-0.6990861
visec_hf_004293,0,south,angry,0.96084833,-0.00140913
visec_hf_004294,0,south,angry,-0.037952304,-0.42843008
visec_hf_004295,0,south,angry,0.27132007,0.14567058
visec_hf_004296,0,south,neutral,0.68725914,0.48167512
visec_hf_004298,0,south,angry,1.0266228,-0.2884445
visec_hf_004300,0,south,angry,0.81422794,-0.19579127
visec_hf_004304,108,north,angry,0.66751385,-0.49454242
visec_hf_004305,0,south,angry,0.9041066,0.29797578
visec_hf_004306,6,central,happy,0.8737133,0.872326
visec_hf_004309,76,south,neutral,-1.070438,-0.41097143
visec_hf_004310,0,south,neutral,0.26947802,0.1761476
visec_hf_004311,0,south,angry,0.8906914,-0.24587859
visec_hf_004312,15,south,sad,-0.8747736,-0.7078533
visec_hf_004313,0,south,sad,0.50769687,-0.56003827
visec_hf_004314,0,south,happy,0.37587005,-0.51400524
visec_hf_004315,0,south,happy,0.3943682,0.11155344
visec_hf_004316,0,south,neutral,0.2483681,0.24445915
visec_hf_004317,0,south,happy,1.1019101,-0.20994516
visec_hf_004318,0,south,angry,1.3672084,0.082260735
visec_hf_004319,91,north,sad,-0.56366175,-0.5496379
visec_hf_004320,125,north,sad,0.2177097,-0.058603518
visec_hf_004321,0,south,sad,0.40412316,0.43085632
visec_hf_004322,27,north,neutral,-0.85427815,-0.5694613
visec_hf_004323,0,south,angry,1.3670428,-0.5496314
visec_hf_004324,14,north,angry,0.11883843,0.38903278
visec_hf_004325,0,south,neutral,0.3935548,0.5770772
visec_hf_004326,27,north,sad,-0.78346723,-0.643782
visec_hf_004328,0,south,happy,-0.41372383,-0.9363083
visec_hf_004329,0,south,sad,-0.030381884,-0.47557887
visec_hf_004330,0,south,angry,0.22193587,0.35396183
visec_hf_004332,113,south,neutral,-1.2957995,0.46190122
visec_hf_004333,0,south,angry,1.3856343,0.13100326
visec_hf_004334,44,south,neutral,-0.44412488,-1.0593827
visec_hf_004335,6,central,happy,0.81853896,-0.479984
visec_hf_004336,97,south,neutral,-0.5294118,-0.4708528
visec_hf_004337,0,south,angry,1.0313792,0.31179792
visec_hf_004338,0,south,sad,0.41271532,0.5730671
visec_hf_004339,15,south,neutral,-0.89832634,-0.38071933
visec_hf_004340,39,south,neutral,-0.47265846,0.022961924
visec_hf_004341,63,south,angry,-0.32140538,-0.83917826
visec_hf_004342,0,south,sad,-0.3042506,-0.3661423
visec_hf_004343,4,south,neutral,-0.9424552,-0.15403928
visec_hf_004344,61,north,neutral,-0.530512,-0.93447137
visec_hf_004345,49,south,neutral,-0.7621378,0.84447443
visec_hf_004346,0,south,angry,1.1467649,-0.14163722
visec_hf_004347,2,south,sad,-0.22643453,0.70797807
visec_hf_004348,25,north,angry,-0.13254713,-0.82443446
visec_hf_004349,0,south,sad,0.06268685,-0.9543961
visec_hf_004350,0,south,neutral,0.08935473,0.23187234
visec_hf_004351,0,south,happy,0.2761198,0.27265924
visec_hf_004352,0,south,sad,0.10032233,0.13867387
visec_hf_004353,25,north,angry,-0.4801713,0.623069
visec_hf_004354,2,south,angry,0.4701693,0.86990803
visec_hf_004356,23,south,neutral,-0.08951067,-0.8858806
visec_hf_004357,4,south,neutral,-0.80060863,-0.6072212
visec_hf_004358,47,north,neutral,-0.8197727,-0.7166764
visec_hf_004359,38,south,sad,-0.9360963,-0.42485163
visec_hf_004360,12,north,sad,-0.7277477,-0.33675998
visec_hf_004361,50,north,angry,-0.76392066,0.7497167
visec_hf_004362,0,south,angry,1.222173,-0.5984345
visec_hf_004363,57,north,neutral,-1.0150982,0.24882619
visec_hf_004364,15,south,neutral,-0.81425965,-0.45839307
visec_hf_004365,0,south,angry,0.9447705,-0.67315257
visec_hf_004366,14,north,happy,0.018941298,0.029331513
visec_hf_004367,2,south,angry,0.5932844,0.17866674
visec_hf_004368,12,north,neutral,-0.49846122,-0.08887455
visec_hf_004369,29,north,happy,-0.21630111,-0.7559928
visec_hf_004370,14,north,angry,0.39195123,-0.7621075
visec_hf_004371,0,south,angry,1.3271474,-0.70580435
visec_hf_004372,97,south,neutral,-0.74224,-0.18522492
visec_hf_004373,0,south,angry,0.48600617,0.47852004
visec_hf_004374,2,south,neutral,0.39658678,-0.36464384
visec_hf_004375,0,south,neutral,0.81089586,0.18139401
visec_hf_004376,0,south,angry,0.63801783,0.31981736
visec_hf_004377,0,south,angry,1.3682328,0.12616076
visec_hf_004378,0,south,neutral,0.32912773,0.456218
visec_hf_004379,0,south,neutral,0.14497605,0.13286954
visec_hf_004380,0,south,happy,0.7714686,-0.4410684
visec_hf_004381,32,south,neutral,-0.96984977,1.0732661
visec_hf_004382,15,south,neutral,-1.0404172,0.06328098
visec_hf_004383,3,north,sad,-0.9735564,-0.46317592
visec_hf_004384,0,south,angry,0.84228075,0.30896154
visec_hf_004386,25,north,angry,0.06022827,-0.17491758
visec_hf_004388,82,south,neutral,-0.7954984,-1.0113518
visec_hf_004389,26,north,angry,-0.548727,-0.59741575
visec_hf_004390,0,south,happy,-0.15883239,-0.010299382
visec_hf_004391,50,north,angry,-0.7301544,0.8208547
visec_hf_004392,0,south,happy,0.5467668,-0.7195802
visec_hf_004393,0,south,neutral,0.33736566,0.2921995
visec_hf_004394,0,south,happy,0.4105862,-0.06002181
visec_hf_004395,0,south,neutral,0.40299603,0.30897585
visec_hf_004396,36,north,neutral,-0.7919789,-0.3493455
visec_hf_004397,53,south,neutral,-0.54525584,0.29022512
visec_hf_004398,35,north,neutral,-0.25804576,-0.8115657
visec_hf_004400,83,south,sad,-0.101874836,0.23304701
visec_hf_004401,83,south,sad,-0.8460139,-0.5415358
visec_hf_004402,132,north,angry,-0.7654874,-0.8532392
visec_hf_004403,12,north,angry,-0.5720256,0.55063677
visec_hf_004404,12,north,angry,-0.87189674,1.0055584
visec_hf_004406,101,central,neutral,-0.44823194,-0.560484
visec_hf_004408,48,north,sad,-0.77455276,0.8295672
visec_hf_004409,3,north,neutral,-0.6509083,-0.24749278
visec_hf_004410,0,south,angry,1.2313628,-0.58891416
visec_hf_004412,0,south,angry,0.48524943,-0.7982136
visec_hf_004413,0,south,neutral,0.52685934,0.4493018
visec_hf_004414,0,south,angry,1.7158208,-0.28845656
visec_hf_004415,0,south,neutral,-0.12090112,0.3755055
visec_hf_004416,6,central,neutral,0.6862989,0.5489993
visec_hf_004418,14,north,angry,0.61873174,-0.44647992
visec_hf_004419,102,south,sad,-0.096618325,-0.96520805
visec_hf_004420,0,south,angry,-0.22002964,0.48483685
visec_hf_004421,57,north,neutral,-0.7758859,1.0022227
visec_hf_004422,37,central,neutral,-0.22865613,-0.50458074
visec_hf_004423,3,north,neutral,-0.4885882,-0.25516286
visec_hf_004424,0,south,neutral,-0.646344,0.10957871
visec_hf_004425,0,south,happy,0.47621915,-0.69190264
visec_hf_004426,0,south,angry,0.73311543,-0.6719586
visec_hf_004427,0,south,angry,0.95417225,-0.22271177
visec_hf_004428,0,south,neutral,0.5375915,0.28456804
visec_hf_004429,0,south,neutral,0.49842927,0.31645256
visec_hf_004430,92,central,neutral,-0.9113317,0.8677133
visec_hf_004431,0,south,neutral,1.017534,0.34183583
visec_hf_004433,95,north,neutral,-0.70308,0.19904357
visec_hf_004434,14,north,neutral,-0.9979859,0.73527426
visec_hf_004435,0,south,neutral,-0.046630725,0.13448106
visec_hf_004436,38,south,sad,-0.7704987,-1.0102012
visec_hf_004437,0,south,happy,0.7764968,0.3976882
visec_hf_004438,0,south,angry,1.216258,0.27109253
visec_hf_004440,57,north,happy,-0.8202998,0.7422363
