sample_id,source_row_index,speaker_id,emotion,accent,audio_sha256,feature_family,feature_version,artifact_path,artifact_sha256,shape,dtype,finite_fraction,status,error
visec_hf_005041,5041,54,happy,north,3399d3a990f5628854aece4cc1493fe29ba58b59c69e72d9b5881e4af3a63def,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005041.npz,4f22a24225be67e8f9c3c04481b102c22907fa021b590518c8d88b02bc2212f8,frames=161;summary=6,float32,0.67080745,ok,
visec_hf_005043,5043,15,neutral,south,d04327c25605046eb75dcc142c96255b0d0b5db1df94415386b56bc75971dca4,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005043.npy,5c106a01ca038b3c44e3725f7fce4b117bb00e1575b6cc7f76d0908797504d4d,80,float32,1.00000000,ok,
visec_hf_005043,5043,15,neutral,south,d04327c25605046eb75dcc142c96255b0d0b5db1df94415386b56bc75971dca4,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005043.npy,a83f5e7c6256aa39e53817df149b62f3d0d6872a208c0ada087128759e976795,88,float32,1.00000000,ok,
visec_hf_005043,5043,15,neutral,south,d04327c25605046eb75dcc142c96255b0d0b5db1df94415386b56bc75971dca4,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005043.npy,0db1cb75d27332148f8d2cc7794a8cdf3f6b2b9d794a4c0baacc89bb919cca30,80x122,float32,1.00000000,ok,
visec_hf_005043,5043,15,neutral,south,d04327c25605046eb75dcc142c96255b0d0b5db1df94415386b56bc75971dca4,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005043.npz,6a79cb5525f2676b18e532eb2f2f2325aa16071862e246498337cb5ef994e1a5,frames=122;summary=6,float32,0.33606557,ok,
visec_hf_005044,5044,0,sad,south,c19b393205d2691d64365a7d6f85071824caae8547eee0651445c7d1bab8d1ac,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005044.npy,ab238d8ecf7da15239f5e59d1014153c7e9e22ae885060bcedbff2eed62e48eb,80,float32,1.00000000,ok,
visec_hf_005044,5044,0,sad,south,c19b393205d2691d64365a7d6f85071824caae8547eee0651445c7d1bab8d1ac,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005044.npy,5d78a0beefe4a049ccf0dcc3462f2a47a1c280b4940f910af9535d1a163e0029,88,float32,1.00000000,ok,
visec_hf_005044,5044,0,sad,south,c19b393205d2691d64365a7d6f85071824caae8547eee0651445c7d1bab8d1ac,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005044.npy,10afe3a05db46d0dd692fd6709825b566e99bd554b50c561048398cfc2e3df7b,80x219,float32,1.00000000,ok,
visec_hf_005044,5044,0,sad,south,c19b393205d2691d64365a7d6f85071824caae8547eee0651445c7d1bab8d1ac,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005044.npz,37474f4e1cbdb2edfe9f70e890d3406177c75d00920cffad88487f1fe50c420f,frames=219;summary=6,float32,0.74885845,ok,
visec_hf_005045,5045,0,neutral,south,278a8a800adcbc7d9b1453ae5c2a6fe210200021ccacc8d63b010112f407b62e,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005045.npy,64ed28731ad586b8808f66e078621aaf78bb2a8448a558d340c5b9fd57579344,80,float32,1.00000000,ok,
visec_hf_005045,5045,0,neutral,south,278a8a800adcbc7d9b1453ae5c2a6fe210200021ccacc8d63b010112f407b62e,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005045.npy,dcd0af36a985b019d1ea59387b5e61d1d15810a52f712092911369c17be20a0f,88,float32,1.00000000,ok,
visec_hf_005045,5045,0,neutral,south,278a8a800adcbc7d9b1453ae5c2a6fe210200021ccacc8d63b010112f407b62e,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005045.npy,a9765f10d409ea5594bd8cadf11ab3fa4825925f58c75c284dee6da6a7af9d6e,80x215,float32,1.00000000,ok,
visec_hf_005045,5045,0,neutral,south,278a8a800adcbc7d9b1453ae5c2a6fe210200021ccacc8d63b010112f407b62e,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005045.npz,efb171a05e08ecd76fe64ebb4815d068e233081a5c08041c5192ac6e202134e2,frames=215;summary=6,float32,0.78139535,ok,
visec_hf_005046,5046,0,happy,south,d7c32bcebac3baff26ac4f2ecf2752641c17b7db734f7c44048e884f04906f12,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005046.npy,6b44e3c9d1035e6623c1407cd3e6b6ea2c33455971761e0411c8f058527b6c21,80,float32,1.00000000,ok,
visec_hf_005046,5046,0,happy,south,d7c32bcebac3baff26ac4f2ecf2752641c17b7db734f7c44048e884f04906f12,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005046.npy,e2b182edcc2d231bb205ae9285620665c2d56403d2fbd08af697e8a36d98ffa5,88,float32,1.00000000,ok,
visec_hf_005046,5046,0,happy,south,d7c32bcebac3baff26ac4f2ecf2752641c17b7db734f7c44048e884f04906f12,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005046.npy,31ab0144bc18842875c603da7a37c1f4fa9be94d43e05bc1f98dcef3f11f0fc2,80x163,float32,1.00000000,ok,
visec_hf_005046,5046,0,happy,south,d7c32bcebac3baff26ac4f2ecf2752641c17b7db734f7c44048e884f04906f12,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005046.npz,27c9e9f95ce3abf23b85eaf9abd71fe77239fb329a592cc15192f060d6ef6dd0,frames=163;summary=6,float32,0.55828221,ok,
visec_hf_005047,5047,142,angry,north,775becde494a6dd7e88a865094460f93f82aa982c63ed6e0913a45d04916a9f9,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005047.npy,11068b84b4ec9e9c3ba04d3da97e26e7f60930498e27522ddf54d2e891ce3a5d,80,float32,1.00000000,ok,
visec_hf_005047,5047,142,angry,north,775becde494a6dd7e88a865094460f93f82aa982c63ed6e0913a45d04916a9f9,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005047.npy,5a74cf4f2fc464026fbf1967c7be8a411191686473e92bacd6893ed489b413c1,88,float32,1.00000000,ok,
visec_hf_005047,5047,142,angry,north,775becde494a6dd7e88a865094460f93f82aa982c63ed6e0913a45d04916a9f9,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005047.npy,d97801d7c4401e0756ec6d67dfaccf2500860c8997efb8646ec0e4ae84a7f5b0,80x154,float32,1.00000000,ok,
visec_hf_005047,5047,142,angry,north,775becde494a6dd7e88a865094460f93f82aa982c63ed6e0913a45d04916a9f9,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005047.npz,63865d86a9f0b770f1f16ac01896540ce8880656b20792aea7d2d4db39037cb8,frames=154;summary=6,float32,0.83766234,ok,
visec_hf_005048,5048,128,neutral,south,cc85892abe8dd943c2f7be4d5713d271b314c2c93843e787f1de71fefe9fae34,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005048.npy,e1eace62c1426ef3363cd90c33eb9d3793c4264558c4e2a7f724803ceb653c0a,80,float32,1.00000000,ok,
visec_hf_005048,5048,128,neutral,south,cc85892abe8dd943c2f7be4d5713d271b314c2c93843e787f1de71fefe9fae34,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005048.npy,3339c334050c9373e7d54555c5d9feba437cda9a80c839f82383a9a52f3bfc47,88,float32,1.00000000,ok,
visec_hf_005048,5048,128,neutral,south,cc85892abe8dd943c2f7be4d5713d271b314c2c93843e787f1de71fefe9fae34,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005048.npy,fb3fdf27c04f4ed6722f8fde14e9d044df04c3740892a4d8668b02d7da1d3540,80x481,float32,1.00000000,ok,
visec_hf_005048,5048,128,neutral,south,cc85892abe8dd943c2f7be4d5713d271b314c2c93843e787f1de71fefe9fae34,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005048.npz,d71d17f531ea736c8058cab59d67f33887006bc4d0120209bf853f6c2fa46e3b,frames=481;summary=6,float32,0.04573805,ok,
visec_hf_005049,5049,133,neutral,south,0ef4333af13c0f8adc88735b24de4a99623811834cad394cf8f0bd40d7612acd,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005049.npy,1b9df137b44f17df62b7ad3683454d8e05ab9d3a52b37e65436e4a65cd0ce29e,80,float32,1.00000000,ok,
visec_hf_005049,5049,133,neutral,south,0ef4333af13c0f8adc88735b24de4a99623811834cad394cf8f0bd40d7612acd,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005049.npy,0012d2af07569f4debbaa671132ae63980b4a30a0746c8af21f8d93ad9343f9e,88,float32,1.00000000,ok,
visec_hf_005049,5049,133,neutral,south,0ef4333af13c0f8adc88735b24de4a99623811834cad394cf8f0bd40d7612acd,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005049.npy,45709c6fb91f39c9c997d4f44c978729551176ba8cca9c4bc6daa98e1958b1a2,80x237,float32,1.00000000,ok,
visec_hf_005049,5049,133,neutral,south,0ef4333af13c0f8adc88735b24de4a99623811834cad394cf8f0bd40d7612acd,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005049.npz,bb7e756fec7f32774aaaaf662b8168bfd00cb86427730513eacb5a838bd144ee,frames=237;summary=6,float32,0.57383966,ok,
visec_hf_005050,5050,52,angry,north,1326c7dbe01d8c7c72c65cc77edf68c5fff3620a2d118ccfea828c166d3d7cc8,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005050.npy,08ec772927febe5047c8cf7dc0cdfdb334ee6187e81167450338b3f371519cfc,80,float32,1.00000000,ok,
visec_hf_005050,5050,52,angry,north,1326c7dbe01d8c7c72c65cc77edf68c5fff3620a2d118ccfea828c166d3d7cc8,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005050.npy,343191afc73ee090b255567c0582b8da263b6dbb493baba13f0165ec1d70eb14,88,float32,1.00000000,ok,
visec_hf_005050,5050,52,angry,north,1326c7dbe01d8c7c72c65cc77edf68c5fff3620a2d118ccfea828c166d3d7cc8,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005050.npy,ad4ddf6128487fa6943235854a0b3d1cd24389ead0ba257c3c0b874be8881b9a,80x481,float32,1.00000000,ok,
visec_hf_005050,5050,52,angry,north,1326c7dbe01d8c7c72c65cc77edf68c5fff3620a2d118ccfea828c166d3d7cc8,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005050.npz,c58f41200d4472f581e078e8383c5a9e11679089b74a88e7ad2cfebff8c2f043,frames=481;summary=6,float32,0.73180873,ok,
visec_hf_005051,5051,0,neutral,south,a1bb414c213fd05b70bccbb71691a2897f6fa353efb19cd38c50a1c56861e69a,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005051.npy,b99895d2fd9c5e70195229aa185535c8dbb95bdeecdcc15fdd2c8d5162e84aff,80,float32,1.00000000,ok,
visec_hf_005051,5051,0,neutral,south,a1bb414c213fd05b70bccbb71691a2897f6fa353efb19cd38c50a1c56861e69a,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005051.npy,68ee3c7419b066e89c8b810e2b511cf987b04e1254ecaa3f7512f7fdbbe2bcfe,88,float32,1.00000000,ok,
visec_hf_005051,5051,0,neutral,south,a1bb414c213fd05b70bccbb71691a2897f6fa353efb19cd38c50a1c56861e69a,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005051.npy,ba080fafb09c684201bf975295b2506b5bc0bf59da89576504f0265176cf8a26,80x217,float32,1.00000000,ok,
visec_hf_005051,5051,0,neutral,south,a1bb414c213fd05b70bccbb71691a2897f6fa353efb19cd38c50a1c56861e69a,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005051.npz,f18bc785e6db996b827da3ef5cdc9c2844a7cde85fa8277bb62b51dfff77f01c,frames=217;summary=6,float32,0.66359447,ok,
visec_hf_005052,5052,98,sad,north,edee2d32fa57d3ed34ae84f6cc8aee50986d0a4a4ba66ebc14ae65d52c79ff86,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005052.npy,b9fdd708dbbfb8586d4a98c7e506d1ce64f66bcbac7ec7b0321f5cde79a458f3,80,float32,1.00000000,ok,
visec_hf_005052,5052,98,sad,north,edee2d32fa57d3ed34ae84f6cc8aee50986d0a4a4ba66ebc14ae65d52c79ff86,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005052.npy,b79066c8c0d132b78c2d91150d052aa924549b825fe535682548bee5ee342264,88,float32,1.00000000,ok,
visec_hf_005052,5052,98,sad,north,edee2d32fa57d3ed34ae84f6cc8aee50986d0a4a4ba66ebc14ae65d52c79ff86,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005052.npy,e42da9537a799a67b66c4e3e167077bdbde7e8383be385298d6ac9299a939110,80x103,float32,1.00000000,ok,
visec_hf_005052,5052,98,sad,north,edee2d32fa57d3ed34ae84f6cc8aee50986d0a4a4ba66ebc14ae65d52c79ff86,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005052.npz,39b566f5b58e7e9fc350a3bfbe73b5f8e1b0406df66bb2b6333f7166317d375b,frames=103;summary=6,float32,0.65048544,ok,
visec_hf_005053,5053,12,angry,north,32b77c666ea226849a79a983b2b70919078f58d7f59c13af351f15eacabaa093,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005053.npy,c884d34cef9b7b0b87df50a01d68f5603c506277ef53f9ad81b695dcf24ed866,80,float32,1.00000000,ok,
visec_hf_005053,5053,12,angry,north,32b77c666ea226849a79a983b2b70919078f58d7f59c13af351f15eacabaa093,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005053.npy,60a5a05f39d1e3a6d03330ebd1cf32c44c0dedcffeb8c3c078ccde545bd8af45,88,float32,1.00000000,ok,
visec_hf_005053,5053,12,angry,north,32b77c666ea226849a79a983b2b70919078f58d7f59c13af351f15eacabaa093,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005053.npy,fdfa752f191c2f9d550529981c3dc2b8dadeab1f9ee27966639d05ca8e75357d,80x557,float32,1.00000000,ok,
visec_hf_005053,5053,12,angry,north,32b77c666ea226849a79a983b2b70919078f58d7f59c13af351f15eacabaa093,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005053.npz,14ead8c1c6b47767a7645315ace6bb40067c988212dfd38d5b18803657c16e06,frames=557;summary=6,float32,0.65350090,ok,
visec_hf_005054,5054,57,neutral,north,e5312c9659c22aa6ec79725b5668860774c235cdaa15bb568ca230adfd990b9e,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005054.npy,298e45da27fcf3a7262243c964335b98648347a69b4e24454988a6961c5e6969,80,float32,1.00000000,ok,
visec_hf_005054,5054,57,neutral,north,e5312c9659c22aa6ec79725b5668860774c235cdaa15bb568ca230adfd990b9e,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005054.npy,ebb85bf5e0451df66d25dea8716ca48b21ac5c291600e9bae3c061a9a7820d30,88,float32,1.00000000,ok,
visec_hf_005054,5054,57,neutral,north,e5312c9659c22aa6ec79725b5668860774c235cdaa15bb568ca230adfd990b9e,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005054.npy,de19eec4d4640a544314ad2e48b1f4b7aab6fdece81ca9dc1b2cb7e609608138,80x154,float32,1.00000000,ok,
visec_hf_005054,5054,57,neutral,north,e5312c9659c22aa6ec79725b5668860774c235cdaa15bb568ca230adfd990b9e,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005054.npz,4c5fa4ac8ed6f2ff33c1998048c0d48f7f325f47bb6e6e58b7a7c20d9de0843e,frames=154;summary=6,float32,0.70779221,ok,
visec_hf_005055,5055,0,neutral,south,2b83ad8b45df94a31209a41d0e872ea63e229a92671fb1d9b761cd8a9d5d3091,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005055.npy,eba2935ee57c8f6c53d3c80f78304e24fd3c4d4c3adaa7a96ab26d23c6c49ea0,80,float32,1.00000000,ok,
visec_hf_005055,5055,0,neutral,south,2b83ad8b45df94a31209a41d0e872ea63e229a92671fb1d9b761cd8a9d5d3091,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005055.npy,9275f3e6d432af6945bd5f98d9aabfc78e0a61a86264f635de289564fbb380e6,88,float32,1.00000000,ok,
visec_hf_005055,5055,0,neutral,south,2b83ad8b45df94a31209a41d0e872ea63e229a92671fb1d9b761cd8a9d5d3091,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005055.npy,95a8b032af3056e6e1bca64c911a8463d80a553f7dbde19bea0d4bc1f47e75a0,80x205,float32,1.00000000,ok,
visec_hf_005055,5055,0,neutral,south,2b83ad8b45df94a31209a41d0e872ea63e229a92671fb1d9b761cd8a9d5d3091,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005055.npz,b99e5f5e9adec5e7bb64e25d80ff5d6b142dc8543ab10dea779d6cb04439b493,frames=205;summary=6,float32,0.80487805,ok,
visec_hf_005056,5056,0,happy,south,8709474e5a62920a5576592ac1e56ae74d0ed06e8369ae3b35324630e689a913,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005056.npy,0180c26cf08237ac641fbf3ccf752ca55672054388cb86e311324794de606e85,80,float32,1.00000000,ok,
visec_hf_005056,5056,0,happy,south,8709474e5a62920a5576592ac1e56ae74d0ed06e8369ae3b35324630e689a913,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005056.npy,f3b456ed862c78c82332b9d728e58c8f287e1498fc2d43b46878bf1073e0ec11,88,float32,1.00000000,ok,
visec_hf_005056,5056,0,happy,south,8709474e5a62920a5576592ac1e56ae74d0ed06e8369ae3b35324630e689a913,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005056.npy,17082448c00ccbb68bb6ff87f5f548a6534e4f6e06227ba0d0aed2d3051fa168,80x199,float32,1.00000000,ok,
visec_hf_005056,5056,0,happy,south,8709474e5a62920a5576592ac1e56ae74d0ed06e8369ae3b35324630e689a913,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005056.npz,21ca1f3456adfff067f20f4adc9d530a4db4d8c5955971958ba90485b4fb5c94,frames=199;summary=6,float32,0.70351759,ok,
visec_hf_005057,5057,32,neutral,south,a052f0079e4bf1b7069a803b3c27fc42697b63666bf1497d3325a3cc19c0591a,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005057.npy,0a74d9a167af541a4c4673242af7aae093735743259d718fc0cea41b46f6030a,80,float32,1.00000000,ok,
visec_hf_005057,5057,32,neutral,south,a052f0079e4bf1b7069a803b3c27fc42697b63666bf1497d3325a3cc19c0591a,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005057.npy,bddccf0ee83496ef7898d9a0011b4db2bf91ef73c09831c25d9e07801718f94b,88,float32,1.00000000,ok,
visec_hf_005057,5057,32,neutral,south,a052f0079e4bf1b7069a803b3c27fc42697b63666bf1497d3325a3cc19c0591a,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005057.npy,586f4b5ecad5d6a7cc2fbd8ddc97c92bba66fa0ce4c87be00bccc2a75ec074cd,80x365,float32,1.00000000,ok,
visec_hf_005057,5057,32,neutral,south,a052f0079e4bf1b7069a803b3c27fc42697b63666bf1497d3325a3cc19c0591a,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005057.npz,08aa9573a0dd124fd2a7e1f551cd451180fbcfec7737e215d08de80f82a85ff1,frames=365;summary=6,float32,0.77808219,ok,
visec_hf_005058,5058,0,sad,south,55946040c8b433956e33f7a0fb46a96d3aeeb8e64ba2711771128f51ef3c83ee,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005058.npy,73be12e9f10692e5947adc212d2e5bb38e63f85813b15eeae94a339cb0e2d9f9,80,float32,1.00000000,ok,
visec_hf_005058,5058,0,sad,south,55946040c8b433956e33f7a0fb46a96d3aeeb8e64ba2711771128f51ef3c83ee,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005058.npy,d4186a3d71701f1c04c9abd39b230b7f9da170bc2fe30449a6127611995abdff,88,float32,1.00000000,ok,
visec_hf_005058,5058,0,sad,south,55946040c8b433956e33f7a0fb46a96d3aeeb8e64ba2711771128f51ef3c83ee,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005058.npy,5143cb2c7019b09110a0b75cd9e3fae25854109429ddf42784f3153466100e8d,80x141,float32,1.00000000,ok,
visec_hf_005058,5058,0,sad,south,55946040c8b433956e33f7a0fb46a96d3aeeb8e64ba2711771128f51ef3c83ee,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005058.npz,0fa18d5ff521652edc73647ab071d19e428c6cde89e4c496e773108ac060a38f,frames=141;summary=6,float32,0.46099291,ok,
visec_hf_005059,5059,19,happy,north,07a11b7d2f5b812a0d3d3fca2f0a6001e83b01f620f12a07dceb4ddd2926ee4e,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005059.npy,5e33314fb742c4c73a0040361c22a2c87b73a907de60e8ebe35b1f903061f23e,80,float32,1.00000000,ok,
visec_hf_005059,5059,19,happy,north,07a11b7d2f5b812a0d3d3fca2f0a6001e83b01f620f12a07dceb4ddd2926ee4e,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005059.npy,52e03d35ec32ff75de0283e574e021c3f543e0c2db05b1b8d63c9bcf0edd5e0c,88,float32,1.00000000,ok,
visec_hf_005059,5059,19,happy,north,07a11b7d2f5b812a0d3d3fca2f0a6001e83b01f620f12a07dceb4ddd2926ee4e,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005059.npy,f1e2760da471d2a81d768ba0fbc4804346c1c3ef3faa74bb0ccdad3e029f93de,80x519,float32,1.00000000,ok,
visec_hf_005059,5059,19,happy,north,07a11b7d2f5b812a0d3d3fca2f0a6001e83b01f620f12a07dceb4ddd2926ee4e,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005059.npz,9e511b68db1899fda3d0ae076f0108c66f472cd82abac42d92d5f465bcc92ff0,frames=519;summary=6,float32,0.82080925,ok,
visec_hf_005060,5060,0,happy,south,5f86bc7da034ab89b742c8220929c1fdbe05f944fbbf2308b921e518ea015635,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005060.npy,7af484678c5e1a025b31bd767a2c9ee621f366d43513c53f42dc9ecc9b283d3b,80,float32,1.00000000,ok,
visec_hf_005060,5060,0,happy,south,5f86bc7da034ab89b742c8220929c1fdbe05f944fbbf2308b921e518ea015635,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005060.npy,a096c00c2ef270eb9572fbef0fbbfac9b6bfce4907538e2d19937b7ac37b2459,88,float32,1.00000000,ok,
visec_hf_005060,5060,0,happy,south,5f86bc7da034ab89b742c8220929c1fdbe05f944fbbf2308b921e518ea015635,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005060.npy,382696b45b5603cf5acd497d18bc0bfa015a7305becbf157bd3b70396780eadb,80x217,float32,1.00000000,ok,
visec_hf_005060,5060,0,happy,south,5f86bc7da034ab89b742c8220929c1fdbe05f944fbbf2308b921e518ea015635,pitch_contour,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/pitch_contour/visec_hf_005060.npz,2cf7c2222cfe2802d8a56cfcba600a5ad33714a6690dde989552c465a9c726f0,frames=217;summary=6,float32,0.89400922,ok,
visec_hf_005061,5061,16,neutral,north,983e5d3edd0df0a294dbccd736e92fc8979236afac25fd682660300b55696f20,mfcc40_summary,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/mfcc40_summary/visec_hf_005061.npy,79e0695aa4a8d54a20f1c7bf13f4a540ec2d856a9f2254b88c9e18c9723cfd23,80,float32,1.00000000,ok,
visec_hf_005061,5061,16,neutral,north,983e5d3edd0df0a294dbccd736e92fc8979236afac25fd682660300b55696f20,egemaps_v02,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/egemaps_v02/visec_hf_005061.npy,b721e40a14197e02d97cb9545128cbb799f3bbce9a1eec98bf93cd97bc63d3b9,88,float32,1.00000000,ok,
visec_hf_005061,5061,16,neutral,north,983e5d3edd0df0a294dbccd736e92fc8979236afac25fd682660300b55696f20,log_mel_80,b4_features_v1,data/interim/features/b4_features_v1/handcrafted_full/log_mel_80/visec_hf_005061.npy,d5f525c1feee09ffad81ab96091d7c02e261a7855f5bbf2677af23cf56f3eebe,80x378,float32,1.00000000,ok,
