sample_id,original_split,relative_path,file_name,sha256,utterance_id,view,folder_label,filename_label_raw,filename_label,source_id,speaker_local_id,speaker_id,gender,is_child,sample_rate_hz,channels,sample_width_bytes,frame_count,duration_seconds,compression_type,issues
7bf2bc25c8efd755,train,Neutral/neutral_p12_M30_1250_1253.wav,neutral_p12_M30_1250_1253.wav,7bf2bc25c8efd75532eb0eccdcf6002f4ec0197f1f4f540f25386355423c2e1c,neutral_p12_m30_1250_1253,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,75723,3.129049587,NONE,
73b723677bcce80e,train,Neutral/neutral_p12_M30_1254_1256.wav,neutral_p12_M30_1254_1256.wav,73b723677bcce80e594a2a5359e71bfb3efcace6697b2d193fbdb31534c177ed,neutral_p12_m30_1254_1256,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,63699,2.632190083,NONE,
d7399f8264d169d5,train,Neutral/neutral_p12_M30_1257_1300.wav,neutral_p12_M30_1257_1300.wav,d7399f8264d169d5ff94898d89711237c0759f893e64ec65c81a780d779e5c5e,neutral_p12_m30_1257_1300,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,106549,4.40285124,NONE,
47e775d343a568e5,train,Neutral/neutral_p12_M30_1301_1303.wav,neutral_p12_M30_1301_1303.wav,47e775d343a568e504d65e4a5810f2d13916e36324015d146a920184dc1bf98d,neutral_p12_m30_1301_1303,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,54618,2.256942149,NONE,
74dac93555079b45,train,Neutral/neutral_p12_M30_1304_1307.wav,neutral_p12_M30_1304_1307.wav,74dac93555079b45e27a0cee5f7d36f89a9b707aaca881b649f037303c1b379b,neutral_p12_m30_1304_1307,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,81350,3.361570248,NONE,
8edd5764ec261d4d,train,Neutral/neutral_p12_M30_1308_1311.wav,neutral_p12_M30_1308_1311.wav,8edd5764ec261d4d7b0077a5b45932bf4a28f388436a5346cc3868b7eb028a7b,neutral_p12_m30_1308_1311,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,84549,3.493760331,NONE,
527c630f1c46457c,train,Neutral/neutral_p12_M30_1311_1315.wav,neutral_p12_M30_1311_1315.wav,527c630f1c46457cf87a25a1a7d81fa9acbf821a8ee9feda53ac59d71c13eec9,neutral_p12_m30_1311_1315,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,78537,3.245330579,NONE,
0dfa3e7b6b65e8b5,train,Neutral/neutral_p12_M30_1315_1318.wav,neutral_p12_M30_1315_1318.wav,0dfa3e7b6b65e8b5943d9f48341695874ae521d5247ae373be565f036696ef8f,neutral_p12_m30_1315_1318,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,77898,3.21892562,NONE,
1063631510d1fb9b,train,Neutral/neutral_p12_M30_1318_1321.wav,neutral_p12_M30_1318_1321.wav,1063631510d1fb9b1e275f50b789ee0966edce1acf59701f6d06bd578f7c1f40,neutral_p12_m30_1318_1321,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,75083,3.102603306,NONE,
1fae5bbaa80d6222,train,Neutral/neutral_p12_M30_1321_1324.wav,neutral_p12_M30_1321_1324.wav,1fae5bbaa80d6222a29c3d8ea71b8d708a71900a2069e53ee162b8fe7b483668,neutral_p12_m30_1321_1324,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,65234,2.695619835,NONE,
244abbcaf9961a03,train,Neutral/neutral_p12_M30_1325_1327.wav,neutral_p12_M30_1325_1327.wav,244abbcaf9961a0380d08eab985746d8c030e566c05b3cba79725428042a5b7c,neutral_p12_m30_1325_1327,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,65106,2.690330579,NONE,
86f84721f232c8d1,train,Neutral/neutral_p12_M30_1328_1331.wav,neutral_p12_M30_1328_1331.wav,86f84721f232c8d17e5986081ef47c0b728ecff15cb9a651838db469b25bc122,neutral_p12_m30_1328_1331,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,86339,3.567727273,NONE,
03d6af34eb5830f6,train,Neutral/neutral_p12_M30_1332_1336.wav,neutral_p12_M30_1332_1336.wav,03d6af34eb5830f64a19216fc70b775d4e0ab673319819387cea3403d730d9f1,neutral_p12_m30_1332_1336,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,115247,4.762272727,NONE,
9920dfbbdcc94278,train,Neutral/neutral_p12_M30_1337_1339.wav,neutral_p12_M30_1337_1339.wav,9920dfbbdcc94278e1450efc5be60206aa09d42d1fc4d3824f8ec0e0095ea5aa,neutral_p12_m30_1337_1339,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,61781,2.552933884,NONE,
f8ec7fb89101e932,train,Neutral/neutral_p12_M30_1341_1344.wav,neutral_p12_M30_1341_1344.wav,f8ec7fb89101e932a03ad7041937db262188f91c6e411e564266b052a0f6395c,neutral_p12_m30_1341_1344,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,72013,2.975743802,NONE,
00701de737493d11,train,Neutral/neutral_p12_M30_1342_1345.wav,neutral_p12_M30_1342_1345.wav,00701de737493d1197031cb4b0a0955dc0c3297c239b1e0a04de94f36d9dd495,neutral_p12_m30_1342_1345,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,79176,3.271735537,NONE,
042514844667be7e,train,Neutral/neutral_p12_M30_1345_1347.wav,neutral_p12_M30_1345_1347.wav,042514844667be7ec1b9e234478454b3c784d9a3561e63e338da41615d48b871,neutral_p12_m30_1345_1347,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,66897,2.764338843,NONE,
cc5c937d5f409fee,train,Neutral/neutral_p12_M30_1347_1349.wav,neutral_p12_M30_1347_1349.wav,cc5c937d5f409feecd533ced48452fe0c94bddfba26f3d33ff8ac7bbafff9149,neutral_p12_m30_1347_1349,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,51931,2.145909091,NONE,
b295be5c05f66331,train,Neutral/neutral_p12_M30_1350_1353.wav,neutral_p12_M30_1350_1353.wav,b295be5c05f66331f88b1e0ad888a9411bee37141c3cb32bc5e94d18122d1194,neutral_p12_m30_1350_1353,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,89282,3.689338843,NONE,
e91331f77424eca6,train,Neutral/neutral_p12_M30_1354_1357.wav,neutral_p12_M30_1354_1357.wav,e91331f77424eca6a84ddccad043cef19a290aee4f624775b9e6af77a511f954,neutral_p12_m30_1354_1357,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,70990,2.933471074,NONE,
b527506b8eac19ba,train,Neutral/neutral_p12_M30_1358_1401.wav,neutral_p12_M30_1358_1401.wav,b527506b8eac19ba6736ce33f280809d92db1b88f37d755b5aed606e6dfc85a8,neutral_p12_m30_1358_1401,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,86083,3.55714876,NONE,
b406bf17326399d9,train,Neutral/neutral_p12_M30_1402_1404.wav,neutral_p12_M30_1402_1404.wav,b406bf17326399d9d6150740532904459f7ee4d385a6b508fba21c7e0c642553,neutral_p12_m30_1402_1404,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,68944,2.84892562,NONE,
7314ac02cfaec8dc,train,Neutral/neutral_p12_M30_1405_1408.wav,neutral_p12_M30_1405_1408.wav,7314ac02cfaec8dc6c0abb64095a1503c90ab696b5c175ef9c21a4e406a8d7a3,neutral_p12_m30_1405_1408,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,78793,3.255909091,NONE,
ce866628ece97f04,train,Neutral/neutral_p12_M30_1407_1409.wav,neutral_p12_M30_1407_1409.wav,ce866628ece97f04e34189b59433162c6d51def5a4d0a4b18cc55435803f433f,neutral_p12_m30_1407_1409,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,53467,2.209380165,NONE,
43b20111f420c61e,train,Neutral/neutral_p12_M30_1410_1413.wav,neutral_p12_M30_1410_1413.wav,43b20111f420c61e6120c9a97d80d53ffaa3ba037c727f2f86d062a8d58efdd7,neutral_p12_m30_1410_1413,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,72269,2.986322314,NONE,
0d49791c0824a24d,train,Neutral/neutral_p12_M30_1413_1415.wav,neutral_p12_M30_1413_1415.wav,0d49791c0824a24d3cf5731e3313a3c523b6311d0a4aa79d42ba6582d39011f0,neutral_p12_m30_1413_1415,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,49245,2.034917355,NONE,
a3a3e5e103a586cc,train,Neutral/neutral_p12_M30_1941_1943.wav,neutral_p12_M30_1941_1943.wav,a3a3e5e103a586cc83ba5f78433d7153a820af4c29795a32dfa91c6f9834df3c,neutral_p12_m30_1941_1943,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,41954,1.733636364,NONE,
da23f5d588f47f48,train,Neutral/neutral_p12_M30_1954_1956.wav,neutral_p12_M30_1954_1956.wav,da23f5d588f47f488ab6520c88e875f7062f3d8c5de4a82f031c2641defc8e7e,neutral_p12_m30_1954_1956,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,31082,1.284380165,NONE,
ea79dbfe59950116,train,Neutral/neutral_p12_M30_722_725.wav,neutral_p12_M30_722_725.wav,ea79dbfe59950116649c4ab1a67aa6b5e155ac52fd2ad43749c4d99a6db7a20b,neutral_p12_m30_722_725,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,66002,2.727355372,NONE,
73b9d31730e031ce,train,Neutral/neutral_p12_M30_725_727.wav,neutral_p12_M30_725_727.wav,73b9d31730e031ceeb816951aebe8117fd759dfb1a670b56efdcc3e2e9211d1f,neutral_p12_m30_725_727,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,61525,2.542355372,NONE,
71ff53c2c938677a,train,Neutral/neutral_p12_M30_728_732.wav,neutral_p12_M30_728_732.wav,71ff53c2c938677ace5f4ab618195ae72fbd3d375cd891a3680f2e8674345af1,neutral_p12_m30_728_732,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,104502,4.318264463,NONE,
c9f338ed9c08a0b0,train,Neutral/neutral_p12_M30_733_735.wav,neutral_p12_M30_733_735.wav,c9f338ed9c08a0b042485d0e26871c5c2bde6693a8dd63621b7c17a3d6d3b3d6,neutral_p12_m30_733_735,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,60885,2.515909091,NONE,
6eba2718c008008f,train,Neutral/neutral_p12_M30_735_738.wav,neutral_p12_M30_735_738.wav,6eba2718c008008f29a2041dbde6a2af6c458c8e8637a4cc9d9ed17dd6857f63,neutral_p12_m30_735_738,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,75595,3.123760331,NONE,
eaab690ebbc3b2aa,train,Neutral/neutral_p12_M30_739_743.wav,neutral_p12_M30_739_743.wav,eaab690ebbc3b2aa7f20c1c21c7f0c9250939de5c16fd18332897687b58af7c3,neutral_p12_m30_739_743,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,101560,4.196694215,NONE,
2b023e41725d1a4b,train,Neutral/neutral_p12_M30_744_748.wav,neutral_p12_M30_744_748.wav,2b023e41725d1a4bc39c7a4ab0915011729ff0cd65e87460e1a4332fd9adea4a,neutral_p12_m30_744_748,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,122282,5.052975207,NONE,
d1860066749d80a0,train,Neutral/neutral_p12_M30_749_752.wav,neutral_p12_M30_749_752.wav,d1860066749d80a0c54c34c244ad41adfe5dd202f636b0139daa97631b45f03c,neutral_p12_m30_749_752,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,86339,3.567727273,NONE,
a5ca461afb4c367a,train,Neutral/neutral_p12_M30_753_756.wav,neutral_p12_M30_753_756.wav,a5ca461afb4c367a9922bb2f697eaac6be50ea9689ae138a52f3104f12b24ac1,neutral_p12_m30_753_756,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,88642,3.662892562,NONE,
30261c146ad1c535,train,Neutral/neutral_p12_M30_756_758.wav,neutral_p12_M30_756_758.wav,30261c146ad1c5357e7cd93d5db824792fa4caf7137f48c6db2ccdbf7a41708e,neutral_p12_m30_756_758,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,63187,2.611033058,NONE,
3f509b369b93abac,train,Neutral/neutral_p12_M30_759_803.wav,neutral_p12_M30_759_803.wav,3f509b369b93abac5f8ef923d042efcbdf0a13a8b18c4493056739739e34da1a,neutral_p12_m30_759_803,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,104758,4.328842975,NONE,
216abc3efcc30719,train,Neutral/neutral_p12_M30_804_807.wav,neutral_p12_M30_804_807.wav,216abc3efcc3071945ed948aad7a34ca0936e43aebd34f55ad91344578913dd1,neutral_p12_m30_804_807,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,84676,3.499008264,NONE,
6fea4c16e9b5a222,train,Neutral/neutral_p12_M30_807_810.wav,neutral_p12_M30_807_810.wav,6fea4c16e9b5a222822d4fef0bb3f187a99ea70525ba911b6d65c7a2ff75853e,neutral_p12_m30_807_810,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,61397,2.537066116,NONE,
11e58e171c33a889,train,Neutral/neutral_p12_M30_814_819.wav,neutral_p12_M30_814_819.wav,11e58e171c33a889b4c59cb491b1954e72923e719de1a98cbb4d2d0feef3f046,neutral_p12_m30_814_819,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,133154,5.502231405,NONE,
7c2702d1003e49a7,train,Neutral/neutral_p12_M30_820_823.wav,neutral_p12_M30_820_823.wav,7c2702d1003e49a7aebaacc568ccafa5ebc504ec6e67bb260339b499077a7bc1,neutral_p12_m30_820_823,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,89537,3.699876033,NONE,
9ff26cbe5decfcbb,train,Neutral/neutral_p12_M30_824_828.wav,neutral_p12_M30_824_828.wav,9ff26cbe5decfcbbe15e88efdbb3889a10f2874739e9fc1d27c3c5070f641c9c,neutral_p12_m30_824_828,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,107700,4.450413223,NONE,
a5520b1d0918e8cc,train,Neutral/neutral_p12_M30_828_830.wav,neutral_p12_M30_828_830.wav,a5520b1d0918e8cc82b57aa3837902710325ff4e1d67b89dc528b06b870e6e47,neutral_p12_m30_828_830,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,39524,1.63322314,NONE,
6c5d1a3d48ce5ebd,train,Neutral/neutral_p12_M30_830_833.wav,neutral_p12_M30_830_833.wav,6c5d1a3d48ce5ebd3ffab2a64a0eaea0442e1ba27bb2c369878b1c82e80e5ffb,neutral_p12_m30_830_833,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,84549,3.493760331,NONE,
fde008a10db7d1c0,train,Neutral/neutral_p12_M30_834_837.wav,neutral_p12_M30_834_837.wav,fde008a10db7d1c0c6ce260de232d60caf33ae097933e04d70d636c4ae09e73f,neutral_p12_m30_834_837,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,80072,3.308760331,NONE,
f9a99c47aa0ec0d9,train,Neutral/neutral_p12_M30_838_840.wav,neutral_p12_M30_838_840.wav,f9a99c47aa0ec0d992d42def8697b1a36a39ec93091318163555133d8bd17e18,neutral_p12_m30_838_840,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,65618,2.711487603,NONE,
91ba2d048c6ff21a,train,Neutral/neutral_p12_M30_841_844.wav,neutral_p12_M30_841_844.wav,91ba2d048c6ff21a49362496ebcc4d47c9b93142a1b54d772f188a57044e26c7,neutral_p12_m30_841_844,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,97979,4.048719008,NONE,
d13eeaacafc3d4fe,train,Neutral/neutral_p12_M30_847_850.wav,neutral_p12_M30_847_850.wav,d13eeaacafc3d4fe122bf925ef5f9ac18bd0e761c21ceef048b1bd7241c22600,neutral_p12_m30_847_850,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,82374,3.403884298,NONE,
aaa33c97e88971f1,train,Neutral/neutral_p12_M30_851_854.wav,neutral_p12_M30_851_854.wav,aaa33c97e88971f1a28998e688407c5761691e8d3649ed7db55f8281a0228e50,neutral_p12_m30_851_854,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,83525,3.451446281,NONE,
c5054d38cdfcc37f,train,Neutral/neutral_p12_M30_855_858.wav,neutral_p12_M30_855_858.wav,c5054d38cdfcc37f414ef33df2bba033320d6b960f6454b3721dcb25b1a0839f,neutral_p12_m30_855_858,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,95421,3.943016529,NONE,
b798015e379627a8,train,Neutral/neutral_p12_M30_859_902.wav,neutral_p12_M30_859_902.wav,b798015e379627a807fbd3ecd30f189b38f1e833355a64f9b72f2d7d8ed8918e,neutral_p12_m30_859_902,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,94270,3.895454545,NONE,
762cf00cd4cf091b,train,Neutral/neutral_p12_M30_903_905.wav,neutral_p12_M30_903_905.wav,762cf00cd4cf091bda5e319fb6e21ce56578b40f2658d233995df56e85427006,neutral_p12_m30_903_905,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,65618,2.711487603,NONE,
752eda090c89cecc,train,Neutral/neutral_p12_M30_906_909.wav,neutral_p12_M30_906_909.wav,752eda090c89cecc9abd2df24597831b802bb1e3c4f55891010fbdf6c0ec94d3,neutral_p12_m30_906_909,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,73165,3.023347107,NONE,
406dc6b950b8ba1a,train,Neutral/neutral_p12_M30_910_913.wav,neutral_p12_M30_910_913.wav,406dc6b950b8ba1a00b50405a5fa5861bb6be3408af7b375976389fc8e9f0cfe,neutral_p12_m30_910_913,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,86211,3.562438017,NONE,
51b62f6821d5a94b,train,Neutral/neutral_p12_M30_913_916.wav,neutral_p12_M30_913_916.wav,51b62f6821d5a94bed2534b0a51512047de2e0cd5c9e7d1351486f28a5a8d95a,neutral_p12_m30_913_916,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,70734,2.922892562,NONE,
b25ad08e5a14cd46,train,Neutral/neutral_p12_M30_917_919.wav,neutral_p12_M30_917_919.wav,b25ad08e5a14cd46e09b2f76cb576d8061d7b18240b587409edf0115e1fb31d2,neutral_p12_m30_917_919,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,77002,3.181900826,NONE,
6296cfeae2df5cd0,train,Neutral/neutral_p12_M30_920_923.wav,neutral_p12_M30_920_923.wav,6296cfeae2df5cd06c5073bd55333b6cb532cb44550c0aa1b03487b3beeea23b,neutral_p12_m30_920_923,raw,neutral,neutral,neutral,p12,M30,p12:M30,M,False,24200,1,2,92607,3.826735537,NONE,
3a395276421959ec,train,Neutral/neutral_p12_M31_1503_1506.wav,neutral_p12_M31_1503_1506.wav,3a395276421959ecf3c53e76818768219382848672960b0b5a02abdafdb67515,neutral_p12_m31_1503_1506,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,91199,3.768553719,NONE,
c7cebbb2424a66c4,train,Neutral/neutral_p12_M31_1507_1509.wav,neutral_p12_M31_1507_1509.wav,c7cebbb2424a66c4dc74fe6df1928dc9d06861fc25cb0e4fe9d4e28c0e073aa5,neutral_p12_m31_1507_1509,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,76490,3.160743802,NONE,
0b146cd51e58ca8b,train,Neutral/neutral_p12_M31_1513_1517.wav,neutral_p12_M31_1513_1517.wav,0b146cd51e58ca8b2f628c5147a4b4846f867e2c54221cd4e1a27a34476185f8,neutral_p12_m31_1513_1517,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,97339,4.022272727,NONE,
17769d09676ee453,train,Neutral/neutral_p12_M31_1518_1521.wav,neutral_p12_M31_1518_1521.wav,17769d09676ee4531c6344e2d2fd40f0547af6823a1fd389de62718d47806aa0,neutral_p12_m31_1518_1521,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,89537,3.699876033,NONE,
52f56596f56a1f54,train,Neutral/neutral_p12_M31_1519_1522.wav,neutral_p12_M31_1519_1522.wav,52f56596f56a1f54abdf632a4e9b7d69ad00f1b95d7dcc62ed37ff3bba387327,neutral_p12_m31_1519_1522,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,104119,4.302438017,NONE,
aaf40029f7627641,train,Neutral/neutral_p12_M31_1523_1526.wav,neutral_p12_M31_1523_1526.wav,aaf40029f7627641006f8b6f792393de981fdbe90d2b872a14ca81511b32518c,neutral_p12_m31_1523_1526,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,79560,3.287603306,NONE,
f917311abb86fa3b,train,Neutral/neutral_p12_M31_1527_1529.wav,neutral_p12_M31_1527_1529.wav,f917311abb86fa3b625a5497c75d2fd4f304993e7cb86fcb7d0ede47f24fa3c2,neutral_p12_m31_1527_1529,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,68432,2.827768595,NONE,
ebda54014a1d154b,train,Neutral/neutral_p12_M31_1530_1533.wav,neutral_p12_M31_1530_1533.wav,ebda54014a1d154bf51b7ee9db4a79251d67fcd8bfeadb8e6bd00d348f9b40d0,neutral_p12_m31_1530_1533,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,67280,2.780165289,NONE,
c6ed3f951e359e63,train,Neutral/neutral_p12_M31_1533_1537.wav,neutral_p12_M31_1533_1537.wav,c6ed3f951e359e6334d6bdf98521c82f44e94eeb44feb12e4fb0951ff483c845,neutral_p12_m31_1533_1537,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,91584,3.78446281,NONE,
278ac5671a6ad823,train,Neutral/neutral_p12_M31_1538_1542.wav,neutral_p12_M31_1538_1542.wav,278ac5671a6ad8231fac29adfeae3134f654f548dfe64aa35b1ffb35e744acf7,neutral_p12_m31_1538_1542,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,117677,4.86268595,NONE,
59a6b6f35a708679,train,Neutral/neutral_p12_M31_1543_1546.wav,neutral_p12_M31_1543_1546.wav,59a6b6f35a7086797424f2494a475ad3ace60fa8a6b0732e456449750c16ad25,neutral_p12_m31_1543_1546,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,90049,3.721033058,NONE,
c758f65bc7067d4d,train,Neutral/neutral_p12_M31_1548_1551.wav,neutral_p12_M31_1548_1551.wav,c758f65bc7067d4dadfb24ee36d3f9d03c3783263603e6b3b49fda871762ec0b,neutral_p12_m31_1548_1551,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,79816,3.298181818,NONE,
f166a31cceb063eb,train,Neutral/neutral_p12_M31_1552_1556.wav,neutral_p12_M31_1552_1556.wav,f166a31cceb063eb6c6d5966d7057e4678bff319bdefdd25c1c56e300b58d619,neutral_p12_m31_1552_1556,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,115119,4.756983471,NONE,
89088998dc3a0b53,train,Neutral/neutral_p12_M31_1557_1559.wav,neutral_p12_M31_1557_1559.wav,89088998dc3a0b53443d2a9e1cc8235f53466fe73a80db3734634be6ff0e01a0,neutral_p12_m31_1557_1559,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,75722,3.129008264,NONE,
ec2b0e720b6acca5,train,Neutral/neutral_p12_M31_1600_1603.wav,neutral_p12_M31_1600_1603.wav,ec2b0e720b6acca500dd8b9557fe12f32aa533e10e1e06c5339fcd4707c767c5,neutral_p12_m31_1600_1603,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,84549,3.493760331,NONE,
ac3f622fe9cd0b99,train,Neutral/neutral_p12_M31_1930_1933.wav,neutral_p12_M31_1930_1933.wav,ac3f622fe9cd0b99eed37bde0b83f6acda25388169685d6c22bec0e2440cbd1d,neutral_p12_m31_1930_1933,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,74444,3.076198347,NONE,
d71edb84818587e5,train,Neutral/neutral_p12_M31_1933_1937.wav,neutral_p12_M31_1933_1937.wav,d71edb84818587e5a831f26a1e64b80390efcf396c3bb3370ef4b28a4420b217,neutral_p12_m31_1933_1937,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,105142,4.344710744,NONE,
33c5096823567324,train,Neutral/neutral_p12_M31_1938_1941.wav,neutral_p12_M31_1938_1941.wav,33c5096823567324757687cfa917514412ed899763291d33d44da153e3d7b2dd,neutral_p12_m31_1938_1941,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,77129,3.18714876,NONE,
015dad9616eafb4f,train,Neutral/neutral_p12_M31_1943_1946.wav,neutral_p12_M31_1943_1946.wav,015dad9616eafb4f182bc3858739ca7fbf4974b06a358bef6b16019a23b8e974,neutral_p12_m31_1943_1946,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,75212,3.107933884,NONE,
ff1a3ff4bc980ae6,train,Neutral/neutral_p12_M31_1946_1949.wav,neutral_p12_M31_1946_1949.wav,ff1a3ff4bc980ae68dcf3e2407e27569be1889dcfc819ccfe65a7891d4bbd19a,neutral_p12_m31_1946_1949,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,63059,2.605743802,NONE,
020835ee49be811c,train,Neutral/neutral_p12_M31_1950_1954.wav,neutral_p12_M31_1950_1954.wav,020835ee49be811cc94c22a7bc81958ce1ea93a2abab809268eae7386287016b,neutral_p12_m31_1950_1954,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,116270,4.804545455,NONE,
f6d824fb86dd5131,train,Neutral/neutral_p12_M31_1956_1959.wav,neutral_p12_M31_1956_1959.wav,f6d824fb86dd513179249c26dd9b2489088d66684893f96c21fa051f9c79901c,neutral_p12_m31_1956_1959,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,90432,3.736859504,NONE,
33df3d9f98045326,train,Neutral/neutral_p12_M31_2000_2003.wav,neutral_p12_M31_2000_2003.wav,33df3d9f98045326408d25ef1e8818793cfea555e8a7bbc16a52dea776231fee,neutral_p12_m31_2000_2003,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,81839,3.38177686,NONE,
7a114a9d6672bece,train,Neutral/neutral_p12_M31_2006_2009.wav,neutral_p12_M31_2006_2009.wav,7a114a9d6672bece814e9426d4ecf825722a2bbdee805d5e1bd9cf572adec7ae,neutral_p12_m31_2006_2009,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,91072,3.763305785,NONE,
d9096e3c1f46dde6,train,Neutral/neutral_p12_M31_2010_2014.wav,neutral_p12_M31_2010_2014.wav,d9096e3c1f46dde665d070111a4bc2925123f5c0353062340c393680b4d552a3,neutral_p12_m31_2010_2014,raw,neutral,neutral,neutral,p12,M31,p12:M31,M,False,24200,1,2,96828,4.001157025,NONE,
